"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"05/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"67.624.172,37";"22.204.675,37";"22.864.692,77";"524.729,30";
"06/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"86.686.023,61";"28.928.409,50";"22.118.626,48";"351.450,60";
"07/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"2.463.631,58";"22.177.553,60";"28.857.669,96";"109.805,38";
"12/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"7.282.085,80";"26.850.507,76";"28.145.170,53";"148.744,28";
"02/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"22.472.641,94";"20.924.071,21";"21.295.037,90";"2.553.265,25";
"09/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"7.573.227,83";"22.938.339,25";"22.466.504,39";"294.798,87";
"08/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"2.265.437,45";"22.319.666,96";"22.951.737,68";"400.484,32";
"11/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"20.310.016,68";"35.404.860,22";"30.142.428,66";"362.137,72";
"01/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"26.381.972,86";"21.291.752,34";"6.264.839,87";"19.941.497,48";
"03/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"46.865.148,52";"21.907.260,64";"21.623.507,19";"2.147.573,84";
"04/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"13.556.258,47";"22.931.560,81";"22.328.773,50";"560.843,29";
"10/2020";"26000 - Ministério da Educação";"26268 - Fundação Universidade Federal de Rondônia";"6.986.308,97";"22.980.567,98";"23.451.657,16";"460.679,38";
"08/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"27.861.336,41";"60.022.700,20";"61.553.167,69";"2.119.506,08";
"02/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"4.025.569,34";"55.452.748,32";"55.646.091,03";"7.411.854,29";
"07/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"20.248.518,25";"61.518.149,17";"78.033.585,47";"2.818.273,73";
"05/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"24.236.365,08";"58.694.905,62";"58.316.107,30";"4.639.889,62";
"01/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"587.285.496,63";"56.461.742,82";"16.726.151,00";"50.611.166,79";
"04/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"33.450.069,83";"58.147.158,81";"58.993.805,43";"9.705.354,91";
"06/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"22.469.057,81";"77.115.298,11";"60.583.236,15";"3.752.770,20";
"03/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"26.713.591,26";"58.207.845,33";"58.085.039,97";"8.748.927,19";
"11/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"50.153.473,02";"92.231.818,76";"80.658.955,31";"1.874.915,97";
"12/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"17.506.750,00";"87.100.498,96";"86.352.557,83";"2.873.890,99";
"10/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"15.626.531,78";"61.857.059,00";"62.639.395,12";"2.322.780,87";
"09/2020";"26000 - Ministério da Educação";"26281 - Fundação Universidade Federal de Sergipe";"4.234.539,57";"63.203.781,04";"60.511.826,14";"1.851.006,10";
"09/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"52.783.715,51";"50.307.475,92";"51.481.811,16";"1.198.879,35";
"08/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"47.440.250,30";"50.820.982,22";"50.461.648,59";"1.338.901,21";
"02/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"47.880.523,79";"48.421.585,77";"49.138.793,33";"3.274.101,15";
"10/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"45.736.691,51";"52.721.100,03";"52.302.970,40";"607.084,80";
"06/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"61.472.649,74";"64.886.242,19";"50.831.433,72";"1.025.243,30";
"01/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"51.220.094,25";"48.877.068,00";"14.384.399,56";"43.162.227,88";
"11/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"93.829.778,40";"76.933.068,54";"66.081.159,86";"578.557,33";
"04/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"75.331.695,33";"53.711.795,49";"50.871.105,08";"5.121.428,70";
"05/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"45.863.074,70";"51.127.573,34";"53.181.417,57";"4.573.962,44";
"12/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"47.005.163,92";"62.477.828,39";"66.539.681,67";"445.225,08";
"07/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"59.087.735,07";"51.098.616,51";"65.324.919,04";"2.517.668,15";
"03/2020";"26000 - Ministério da Educação";"26280 - Fundação Universidade Federal de São Carlos";"51.013.519,58";"50.232.553,41";"50.135.562,90";"823.102,64";
"10/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"12.649.117,56";"27.029.101,33";"26.656.141,32";"20.171,81";
"02/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"3.240.312,12";"22.065.652,07";"23.496.253,74";"4.308.834,59";
"03/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"1.855.524,92";"23.345.579,35";"23.043.215,24";"3.477.980,17";
"04/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"1.027.954,54";"22.997.865,63";"23.190.866,04";"6.495.019,90";
"05/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"22.260.823,07";"24.584.765,98";"23.276.787,81";"4.150.617,99";
"11/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"29.682.875,25";"40.267.898,74";"35.473.643,81";"76.452,32";
"01/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"233.283.148,88";"23.686.547,06";"7.461.842,75";"21.328.417,73";
"12/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"31.607.767,97";"33.539.173,12";"34.847.097,16";"405.268,93";
"09/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"14.833.963,75";"26.400.441,95";"25.905.741,99";"282.708,69";
"06/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"- 3.832.577,08";"30.927.389,07";"24.654.248,40";"2.429.706,82";
"07/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"2.506.477,56";"25.452.245,77";"31.011.219,84";"1.222.813,86";
"08/2020";"26000 - Ministério da Educação";"26285 - Fundação Universidade Federal de São João Del-Rei";"11.425.937,21";"26.983.044,07";"27.987.455,67";"1.491.117,01";
"10/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"15.344.141,03";"126.770.952,62";"132.564.030,75";"585.122,65";
"07/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"- 72.346.650,94";"124.194.208,95";"156.692.499,31";"1.119.614,94";
"03/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"36.785.600,98";"121.020.533,40";"120.576.625,35";"7.033.157,68";
"12/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"46.557.276,20";"149.551.279,08";"164.108.369,25";"235.965,29";
"11/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"81.486.876,01";"185.536.519,24";"159.303.786,30";"639.984,16";
"02/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"35.205.975,79";"115.445.776,45";"119.068.899,57";"8.844.553,68";
"09/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"47.698.106,81";"134.297.437,15";"126.598.817,78";"1.435.643,20";
"01/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"1.150.513.218,70";"118.789.569,22";"42.597.676,71";"96.764.071,93";
"05/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"35.638.317,99";"123.437.379,28";"124.582.523,42";"2.547.901,07";
"04/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"50.946.544,15";"125.680.835,51";"126.735.320,39";"15.496.465,17";
"08/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"218.786.860,20";"124.880.173,92";"123.286.829,34";"955.897,27";
"06/2020";"26000 - Ministério da Educação";"26274 - Fundação Universidade Federal de Uberlândia";"26.108.961,81";"161.678.970,04";"127.901.742,64";"1.209.561,79";
"05/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"21.692.078,01";"22.295.004,94";"21.711.474,55";"4.315.982,38";
"07/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"23.417.067,99";"22.091.610,97";"27.873.550,51";"1.573.219,99";
"01/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"22.008.310,34";"20.964.248,18";"7.043.278,02";"17.043.614,48";
"04/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"24.082.242,66";"21.398.426,53";"21.056.471,36";"2.894.276,92";
"10/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"23.142.085,13";"25.573.383,60";"23.778.914,76";"643.746,24";
"09/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"23.731.261,52";"23.244.034,48";"23.376.873,94";"1.835.164,63";
"03/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"22.151.997,78";"21.000.364,54";"20.840.829,52";"3.694.646,96";
"06/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"33.187.951,45";"28.239.591,52";"22.198.991,64";"2.036.698,00";
"12/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"34.607.549,94";"27.650.986,43";"32.030.454,40";"2.170.913,60";
"11/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"53.911.720,19";"36.963.947,59";"32.944.205,79";"236.629,44";
"02/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"21.506.757,58";"19.955.792,56";"20.788.890,38";"4.100.868,43";
"08/2020";"26000 - Ministério da Educação";"26352 - Fundação Universidade Federal do ABC";"29.825.369,69";"22.739.678,74";"22.557.028,39";"1.446.966,65";
"06/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"79.700.168,42";"32.704.330,72";"26.574.070,48";"1.945.183,53";
"07/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"8.738.138,13";"26.728.041,38";"32.824.613,96";"1.577.486,35";
"11/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"10.429.482,34";"39.785.521,77";"34.028.074,47";"890.869,76";
"02/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"30.287.315,58";"24.982.053,20";"25.521.056,29";"2.296.000,22";
"03/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"34.437.128,74";"26.725.469,87";"26.083.317,93";"3.735.633,13";
"12/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"9.928.710,93";"33.877.884,67";"34.729.266,69";"2.073.958,18";
"09/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"74.782.887,40";"29.219.586,90";"26.127.600,89";"1.703.679,20";
"08/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"18.935.757,45";"25.871.486,54";"26.362.566,33";"1.309.965,16";
"04/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"48.320.024,26";"26.697.651,41";"26.748.428,50";"3.501.894,02";
"01/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"26.034.262,45";"25.343.573,51";"7.403.621,07";"26.292.439,85";
"10/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"- 572.735,62";"25.404.904,91";"29.288.480,70";"348.605,37";
"05/2020";"26000 - Ministério da Educação";"26275 - Fundação Universidade Federal do Acre";"26.141.054,44";"26.590.998,48";"26.320.568,26";"1.869.869,05";
"03/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"3.317.055,31";"13.740.206,05";"13.810.575,52";"6.391.027,65";
"07/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"5.659.647,72";"15.109.298,76";"18.300.677,68";"10.907.709,08";
"11/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"9.296.218,48";"23.391.077,11";"19.465.195,80";"4.398.228,13";
"12/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"10.448.399,70";"18.447.448,86";"20.188.567,51";"6.043.886,11";
"02/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"351.797,49";"13.403.762,31";"13.696.761,37";"9.693.992,97";
"06/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"2.465.523,28";"18.471.455,58";"14.327.870,62";"4.438.275,42";
"01/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"162.005.702,12";"13.753.262,29";"4.299.013,16";"17.808.838,25";
"05/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"2.122.206,91";"14.293.458,42";"14.489.796,79";"11.215.396,58";
"10/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"2.149.817,38";"14.795.865,83";"16.051.068,99";"7.673.679,11";
"09/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"3.214.439,46";"15.469.349,08";"14.425.873,91";"4.245.274,25";
"08/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"12.444.145,65";"14.770.674,01";"14.977.719,10";"11.611.228,83";
"04/2020";"26000 - Ministério da Educação";"26286 - Fundação Universidade Federal do Amapá";"6.555.707,07";"14.244.308,17";"14.235.529,78";"8.742.199,00";
"03/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"21.165.694,21";"72.831.817,45";"65.304.144,54";"3.487.984,17";
"06/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"29.444.925,90";"91.476.465,77";"72.928.644,34";"276.192,67";
"01/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"739.293.705,69";"69.384.947,50";"15.323.217,40";"66.941.208,21";
"10/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"19.387.460,64";"66.262.712,96";"65.798.663,15";"2.715.952,14";
"04/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"21.772.776,15";"75.099.232,57";"75.235.038,42";"588.833,23";
"11/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"6.965.727,31";"93.457.439,45";"76.648.460,14";"133.054,78";
"02/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"25.045,63";"67.761.740,67";"74.106.512,75";"4.040.486,61";
"05/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"- 21.539.668,89";"73.782.701,08";"74.525.126,55";"742.376,76";
"12/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"40.761.643,72";"98.189.577,79";"101.298.324,27";"1.512.760,11";
"08/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"6.273.891,76";"71.121.679,78";"71.904.278,03";"1.341.292,54";
"07/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"- 65.124.974,40";"65.677.313,80";"91.150.754,41";"403.938,45";
"09/2020";"26000 - Ministério da Educação";"26276 - Fundação Universidade Federal do Mato Grosso";"173.635.426,25";"66.127.839,43";"69.960.076,55";"75.564,61";
"06/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"14.355.418,31";"88.047.128,88";"67.826.674,32";"1.924.775,28";
"08/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"35.090.661,02";"69.902.764,28";"70.870.177,83";"1.382.861,03";
"01/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"650.088.287,78";"61.753.983,84";"19.348.831,23";"54.459.809,67";
"04/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"24.039.879,29";"70.132.546,94";"70.646.814,54";"3.303.755,44";
"03/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"17.574.789,85";"67.011.795,40";"64.922.130,74";"2.498.285,02";
"07/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"10.887.539,08";"69.685.946,08";"89.771.432,40";"2.158.029,90";
"05/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"17.755.413,85";"69.970.789,94";"69.656.138,38";"2.927.263,80";
"12/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"65.505.951,05";"86.113.591,00";"93.152.670,19";"580.083,35";
"09/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"48.056.865,49";"71.699.971,46";"71.726.481,89";"6.045.309,67";
"10/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"8.841.926,19";"71.365.099,26";"72.008.970,82";"1.104.745,55";
"02/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"7.625.672,80";"67.320.366,28";"67.625.759,77";"11.442.635,29";
"11/2020";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"45.105.036,73";"105.968.043,10";"88.663.304,75";"998.218,11";
"06/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"1.986.139,04";"31.022.506,33";"24.987.606,06";"1.506.105,75";
"08/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"4.940.123,18";"25.153.916,89";"25.196.630,10";"947.834,18";
"01/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"271.605.672,36";"24.493.392,80";"7.785.513,67";"22.409.052,69";
"05/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"3.152.144,06";"24.745.942,65";"24.867.274,26";"2.107.338,71";
"10/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"9.523.740,74";"26.356.275,39";"26.295.327,36";"1.239.421,32";
"03/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"3.358.809,02";"23.729.583,97";"23.218.515,13";"3.011.841,35";
"04/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"6.140.700,44";"24.880.366,76";"24.396.249,73";"1.886.138,63";
"12/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"25.379.128,23";"34.935.241,17";"35.467.118,01";"1.062.308,05";
"07/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"9.396.312,65";"24.878.133,68";"30.403.764,00";"1.694.214,50";
"02/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"1.560.350,87";"22.648.026,93";"24.814.282,54";"5.998.546,22";
"11/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"14.111.643,53";"39.843.106,50";"34.440.157,11";"592.376,76";
"09/2020";"26000 - Ministério da Educação";"26266 - Fundação Universidade Federal do Pampa";"4.048.162,98";"25.736.197,78";"25.659.738,07";"326.480,39";
"03/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"60.073.371,42";"65.561.314,97";"63.454.594,78";"5.230.730,95";
"07/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"23.024.986,67";"60.756.380,44";"81.321.792,53";"1.672.384,99";
"11/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"67.666.094,60";"90.737.634,13";"77.783.019,07";"2.211.980,07";
"04/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"223.797.135,16";"62.891.019,22";"63.702.799,71";"3.655.538,34";
"02/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"5.323.915,10";"59.596.811,13";"58.300.949,38";"9.055.349,43";
"12/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"23.830.698,00";"85.067.932,54";"85.828.614,63";"1.182.997,93";
"10/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"55.705.951,70";"59.524.770,96";"62.427.175,75";"1.264.811,83";
"08/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"42.295.257,96";"58.083.698,83";"59.246.597,58";"359.624,51";
"06/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"41.763.047,39";"85.180.754,88";"67.761.075,53";"1.206.879,24";
"05/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"29.963.981,13";"63.846.276,75";"64.056.378,41";"2.685.194,68";
"01/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"167.689.651,50";"58.189.669,48";"16.312.398,38";"58.301.322,95";
"09/2020";"26000 - Ministério da Educação";"26279 - Fundação Universidade Federal do Piauí";"110.843.691,89";"62.126.059,88";"59.032.305,30";"1.545.997,47";
"07/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"3.180.456,40";"29.921.409,86";"37.017.343,78";"624.855,05";
"09/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"13.561.687,20";"28.571.773,19";"28.180.801,76";"911.568,16";
"05/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"5.309.750,73";"29.049.515,83";"29.175.392,43";"2.066.528,48";
"10/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"15.232.199,93";"31.291.231,34";"31.916.201,24";"937.100,82";
"11/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"29.736.322,60";"45.199.026,09";"39.826.576,24";"919.382,18";
"01/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"290.487.495,49";"25.246.714,09";"8.182.825,35";"22.764.106,52";
"04/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"15.187.046,40";"27.521.578,82";"26.352.356,09";"3.868.949,42";
"08/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"4.951.354,11";"28.262.408,79";"29.223.595,11";"613.857,93";
"12/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"32.271.554,71";"36.338.814,94";"38.527.302,37";"113.990,00";
"06/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"3.542.685,21";"37.515.174,44";"28.296.096,69";"3.223.205,48";
"02/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"4.591.698,20";"24.944.202,55";"25.166.100,77";"4.661.549,09";
"03/2020";"26000 - Ministério da Educação";"26251 - Fundação Universidade Federal do Tocantins";"4.133.635,46";"26.815.758,19";"26.616.226,74";"3.315.264,71";
"10/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"3.645.557,60";"16.015.444,90";"17.028.933,43";"581.176,81";
"11/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"16.983.463,37";"24.912.369,03";"21.374.397,56";"770.867,50";
"02/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"7.368.614,40";"14.557.023,36";"14.884.688,53";"3.554.748,37";
"07/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"7.288.727,91";"18.833.258,29";"22.404.792,30";"996.516,36";
"06/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"10.810.390,39";"19.586.741,01";"14.780.803,40";"736.965,14";
"01/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"142.192.195,77";"14.484.215,52";"4.466.162,59";"18.330.088,27";
"03/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"10.954.596,45";"18.649.953,37";"18.579.899,90";"2.569.313,88";
"05/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"6.796.219,13";"14.204.444,03";"14.297.232,84";"815.474,56";
"09/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"4.963.869,61";"17.324.313,83";"16.514.507,26";"1.199.842,99";
"08/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"- 215.152,11";"15.635.156,49";"17.600.696,17";"457.148,60";
"12/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"31.044.372,29";"28.355.774,27";"28.258.534,99";"363.747,45";
"04/2020";"26000 - Ministério da Educação";"26230 - Fundação Universidade Federal do Vale do São Francisco";"3.292.526,28";"14.912.979,21";"15.102.148,36";"1.159.822,01";
"09/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"0,00";"147.871.486,30";"147.871.486,30";"0,00";
"05/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"1.189.943,00";"207.121.385,57";"207.121.385,57";"0,00";
"12/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"0,00";"276.410.364,98";"276.410.364,98";"0,00";
"07/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"0,00";"171.917.266,57";"171.917.266,57";"0,00";
"11/2020";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53902 - Fundo Constitucional de Financiamento do Centro-Oeste";"0,00";"263.726.731,45";"263.726.731,45";"0,00";
