"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"01/2026";"22000 - Ministério da Agricultura e Pecuária";"22905 - Fundo de Defesa da Economia Cafeeira";"0,00";"0,00";"0,00";"9.915.182,74";
"03/2026";"22000 - Ministério da Agricultura e Pecuária";"22905 - Fundo de Defesa da Economia Cafeeira";"0,00";"22.164,45";"22.188,90";"30.573.116,00";
"02/2026";"22000 - Ministério da Agricultura e Pecuária";"22905 - Fundo de Defesa da Economia Cafeeira";"671.000,00";"0,00";"0,00";"22.000.000,00";
"03/2026";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"1.531.891,32";"88.008,60";"88.008,60";"549.050,04";
"02/2026";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"0,00";"0,00";"0,00";"634.512,79";
"01/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"74919 - Fundo de Desenvolvimento do Centro-Oeste";"0,00";"0,00";"0,00";"7.905.000,00";
"02/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"74918 - Fundo de Desenvolvimento do Nordeste";"0,00";"0,00";"0,00";"26.679.746,72";
"03/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"74918 - Fundo de Desenvolvimento do Nordeste";"321.730.670,98";"160.865.335,49";"482.596.006,47";"37.045.677,52";
"01/2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"74918 - Fundo de Desenvolvimento do Nordeste";"0,00";"0,00";"0,00";"112.135.998,28";
"02/2026";"25000 - Ministério da Fazenda";"25904 - Fundo de Estabilidade do Seguro Rural";"22.757,27";"22.757,27";"20.929,31";"0,00";
"03/2026";"25000 - Ministério da Fazenda";"25904 - Fundo de Estabilidade do Seguro Rural";"40.199,97";"40.199,97";"40.199,97";"0,00";
"01/2026";"25000 - Ministério da Fazenda";"25904 - Fundo de Estabilidade do Seguro Rural";"22.617,39";"22.617,39";"22.617,39";"0,00";
"03/2026";"25000 - Ministério da Fazenda";"25914 - Fundo de Garantia à Exportação";"30.000.650,29";"14.179.519,85";"14.179.519,85";"30.029.249,28";
"01/2026";"25000 - Ministério da Fazenda";"25914 - Fundo de Garantia à Exportação";"0,00";"0,00";"0,00";"3.918.706,56";
"02/2026";"25000 - Ministério da Fazenda";"25914 - Fundo de Garantia à Exportação";"0,00";"0,00";"0,00";"41.168.413,07";
"04/2026";"20000 - Presidência da República";"20116 - Fundo de Imprensa Nacional";"0,00";"76.119,59";"886.911,02";"3.780,00";
"03/2026";"20000 - Presidência da República";"20116 - Fundo de Imprensa Nacional";"12.871.579,60";"6.863.402,22";"4.289.870,55";"1.724.571,01";
"01/2026";"20000 - Presidência da República";"20116 - Fundo de Imprensa Nacional";"2.730.029,10";"1.091.670,11";"281.212,69";"3.651.404,60";
"02/2026";"20000 - Presidência da República";"20116 - Fundo de Imprensa Nacional";"7.758.155,87";"1.359.641,91";"1.307.879,87";"2.126.657,80";
"03/2026";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"49001 - Fundo de Terras";"0,00";"377.211.205,29";"195.589.944,29";"2.088.784,64";
"02/2026";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"49001 - Fundo de Terras";"181.621.261,00";"0,00";"0,00";"0,00";
"01/2026";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"49001 - Fundo de Terras";"144.462.047,00";"126.779.384,00";"126.779.384,00";"0,00";
"01/2026";"41000 - Ministério das Comunicações";"41232 - Fundo de Universalização dos Serviços de Telecomunicações";"0,00";"0,00";"0,00";"265.890.032,00";
"02/2026";"52000 - Ministério da Defesa";"52904 - Fundo do Exército";"219.964.151,89";"112.558.564,42";"93.975.597,16";"115.873.269,44";
"04/2026";"52000 - Ministério da Defesa";"52904 - Fundo do Exército";"9.001.073,40";"7.693.131,04";"8.961.876,87";"4.442.218,31";
"01/2026";"52000 - Ministério da Defesa";"52904 - Fundo do Exército";"198.342.891,33";"20.932.158,60";"15.832.480,56";"138.754.784,02";
"03/2026";"52000 - Ministério da Defesa";"52904 - Fundo do Exército";"292.928.574,75";"255.246.565,39";"241.672.869,83";"86.106.680,51";
"01/2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"159.979.094.054,09";"80.192.556.638,05";"18.690.265.560,43";"60.003.642.768,81";
"02/2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"81.852.728.606,98";"81.159.918.473,16";"79.970.769.067,22";"524.009.843,47";
"03/2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"80.149.050.000,00";"69.377.392.141,57";"139.536.611.156,74";"1.143.648,69";
"04/2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"0,00";"10.961.466,01";"25.306.234.753,79";"87.710,99";
"01/2026";"54000 - Ministério do Turismo";"54901 - Fundo Geral de Turismo";"0,00";"0,00";"0,00";"101.384.679,99";
"03/2026";"54000 - Ministério do Turismo";"54901 - Fundo Geral de Turismo";"0,00";"0,00";"0,00";"171.470.546,16";
"02/2026";"54000 - Ministério do Turismo";"54901 - Fundo Geral de Turismo";"0,00";"0,00";"0,00";"78.152.848,39";
"03/2026";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"0,00";"115.534,41";"115.534,41";"15.979.232,43";
"01/2026";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"974.388,00";"814,09";"814,09";"983.436,00";
"02/2026";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"1.200.000,00";"3.033,63";"3.033,63";"1.117.849,98";
"04/2026";"55000 - Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome";"55001 - Fundo Nacional de Assistência Social";"31.895.826,98";"165.007.962,98";"0,00";"0,00";
"01/2026";"55000 - Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome";"55001 - Fundo Nacional de Assistência Social";"179.356.298,04";"176.865.942,25";"176.865.942,25";"176.805.866,41";
"03/2026";"55000 - Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome";"55001 - Fundo Nacional de Assistência Social";"678.281.530,40";"484.857.464,08";"1.218.421.345,06";"166.247.488,16";
"02/2026";"55000 - Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome";"55001 - Fundo Nacional de Assistência Social";"615.827.072,53";"246.968.762,41";"40.000,00";"929.539,05";
"02/2026";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"3.500.000,00";"0,00";"0,00";"633.023,57";
"03/2026";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"17.661.323,00";"809.261,66";"732.786,44";"116.041,39";
"01/2026";"68000 - Ministério de Portos e Aeroportos";"62901 - Fundo Nacional de Aviação Civil";"0,00";"0,00";"0,00";"585.619,52";
"02/2026";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"607.550.773,28";"434.129.590,82";"419.557.991,91";"5.079.999,87";
"03/2026";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"6.226.000,00";"254.104.531,48";"258.865.283,44";"7.670.000,00";
"01/2026";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"0,00";"0,00";"0,00";"234.342.619,49";
"02/2026";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"1.195.886.874,05";"198.553.507,09";"133.393.572,55";"241.068.583,12";
"04/2026";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"41.111.011,55";"0,00";"0,00";"33.557.503,67";
"03/2026";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"188.502.359,86";"335.208.055,33";"462.432.892,91";"254.655.849,54";
"01/2026";"24000 - Ministério da Ciência, Tecnologia e Inovação";"24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico";"624.980.766,93";"141.934.979,53";"42.518.795,11";"373.707.068,35";
"04/2026";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"103.843,85";"378.104.542,16";"422.242.803,72";"13.186.649,35";
"01/2026";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"75.719.862.591,15";"3.913.201.980,19";"3.893.795.152,57";"12.192.672.123,57";
"02/2026";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"32.514.458.870,88";"10.595.485.385,24";"10.587.142.107,51";"665.466.908,09";
"03/2026";"26000 - Ministério da Educação";"26298 - Fundo Nacional de Desenvolvimento da Educação";"5.786.079.354,37";"13.203.777.455,89";"14.016.445.062,97";"1.237.113.598,14";
"02/2026";"56000 - Ministério das Cidades";"56902 - Fundo Nacional de Habitação de Interesse Social";"100.273.720,00";"0,00";"0,00";"3.186.524,40";
"01/2026";"56000 - Ministério das Cidades";"56902 - Fundo Nacional de Habitação de Interesse Social";"308.000,00";"0,00";"0,00";"8.098.408,64";
"03/2026";"56000 - Ministério das Cidades";"56902 - Fundo Nacional de Habitação de Interesse Social";"61.422.157,45";"5.508.991,56";"8.497.983,12";"7.941.853,37";
"01/2026";"39000 - Ministério dos Transportes";"56901 - Fundo Nacional de Segurança e Educação de Trânsito";"693,60";"693,60";"693,60";"6.000,00";
"04/2026";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"0,00";"903.869,14";"2.016.190,65";"570,15";
"03/2026";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"364.604.271,33";"72.773.453,69";"54.623.703,81";"17.167.191,88";
"02/2026";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"998.346.838,53";"25.510.934,07";"25.408.839,96";"23.646.770,58";
"01/2026";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"338.922.159,95";"35.385.193,70";"33.737.447,85";"18.820.363,88";
"02/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44204 - Fundo Nacional do Meio Ambiente";"20.000,00";"4.372,50";"3.215,00";"76.256,00";
"03/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44204 - Fundo Nacional do Meio Ambiente";"298,00";"1.306,50";"1.306,50";"0,00";
"02/2026";"81000 - Ministério dos Direitos Humanos e Cidadania";"30913 - Fundo Nacional para a Criança e o Adolescente";"0,00";"0,00";"0,00";"461.890,00";
"02/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44902 - Fundo Nacional sobre Mudança no Clima";"20.000,00";"0,00";"0,00";"525.000.000,00";
"03/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44902 - Fundo Nacional sobre Mudança no Clima";"0,00";"0,00";"0,00";"424.327.255,33";
"01/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44902 - Fundo Nacional sobre Mudança no Clima";"81.749,00";"81.749,00";"81.749,00";"800.200.000,00";
"03/2026";"41000 - Ministério das Comunicações";"41903 - Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"8.785.184,16";"10.738.705,29";"10.738.705,29";"0,00";
"02/2026";"41000 - Ministério das Comunicações";"41903 - Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"1.953.521,13";"0,00";"0,00";"0,00";
"04/2026";"41000 - Ministério das Comunicações";"41903 - Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"9.369.690,91";"0,00";"0,00";"0,00";
"03/2026";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"76.807.638,11";"15.991.447,17";"16.065.205,30";"19.355.932,79";
"01/2026";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"86.263.335,76";"4.769.889,71";"4.003.085,49";"10.285.063,11";
"04/2026";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"234.832,94";"699.723,15";"758.524,15";"1.220.848,91";
"02/2026";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"32.080.774,03";"6.631.878,28";"6.349.880,21";"23.298.657,27";
"01/2026";"20000 - Presidência da República";"60000 - Gabinete da Vice-Presidência da República";"10.321.902,40";"685.853,47";"77.722,82";"878.403,29";
"02/2026";"20000 - Presidência da República";"60000 - Gabinete da Vice-Presidência da República";"102.835,42";"809.758,49";"824.276,52";"0,00";
"03/2026";"20000 - Presidência da República";"60000 - Gabinete da Vice-Presidência da República";"212.591,42";"1.020.534,06";"1.565.986,69";"0,00";
"04/2026";"20000 - Presidência da República";"60000 - Gabinete da Vice-Presidência da República";"0,00";"0,00";"485.918,00";"0,00";
"01/2026";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"198.190.150,08";"169.153.534,74";"17.453.055,44";"229.227.651,99";
"03/2026";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"249.407.562,49";"269.690.928,19";"268.347.895,35";"30.828.465,81";
"02/2026";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"191.479.057,15";"165.777.946,17";"154.582.055,51";"47.293.150,73";
"04/2026";"26000 - Ministério da Educação";"26294 - Hospital de Clínicas de Porto Alegre";"379.041,78";"48.749,70";"78.347.901,79";"1.439.709,55";
"03/2026";"36000 - Ministério da Saúde";"36210 - Hospital Nossa Senhora da Conceição S.A.";"363.628.469,31";"229.636.593,10";"261.833.243,01";"15.901.042,62";
"04/2026";"36000 - Ministério da Saúde";"36210 - Hospital Nossa Senhora da Conceição S.A.";"6.559.005,87";"1.513.299,56";"1.451.632,53";"0,00";
"02/2026";"36000 - Ministério da Saúde";"36210 - Hospital Nossa Senhora da Conceição S.A.";"380.756.894,80";"228.169.132,57";"210.365.086,58";"21.472.220,18";
"01/2026";"36000 - Ministério da Saúde";"36210 - Hospital Nossa Senhora da Conceição S.A.";"301.875.163,80";"237.244.373,00";"151.228.787,60";"99.593.549,49";
"01/2026";"52000 - Ministério da Defesa";"52221 - Indústria de Material Bélico do Brasil";"228.833.262,01";"14.732.574,65";"4.183.979,82";"32.615.361,16";
"03/2026";"52000 - Ministério da Defesa";"52221 - Indústria de Material Bélico do Brasil";"86.012.254,74";"22.035.982,56";"28.107.047,12";"20.816.401,52";
"04/2026";"52000 - Ministério da Defesa";"52221 - Indústria de Material Bélico do Brasil";"1.090.468,72";"272.266,69";"7.185.742,34";"180.087,50";
"02/2026";"52000 - Ministério da Defesa";"52221 - Indústria de Material Bélico do Brasil";"14.779.520,42";"18.959.772,00";"16.884.792,23";"16.717.474,18";
"02/2026";"42000 - Ministério da Cultura";"42207 - Instituto Brasileiro de Museus";"2.591.027,72";"10.365.807,94";"7.837.822,44";"5.557.902,87";
"04/2026";"42000 - Ministério da Cultura";"42207 - Instituto Brasileiro de Museus";"50.449,80";"314.795,12";"5.629.832,48";"130.003,54";
"01/2026";"42000 - Ministério da Cultura";"42207 - Instituto Brasileiro de Museus";"117.017.463,39";"6.804.391,61";"37.778,07";"11.079.804,78";
"03/2026";"42000 - Ministério da Cultura";"42207 - Instituto Brasileiro de Museus";"1.094.893,90";"21.802.888,69";"18.936.872,82";"3.232.690,17";
"03/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"1.415.150.151,29";"381.286.708,96";"242.077.772,73";"17.519.585,91";
"01/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"295.560.077,16";"122.892.292,52";"1.589.605,09";"149.308.313,63";
"02/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"1.334.636.057,62";"129.753.623,29";"127.185.743,92";"16.809.698,10";
"04/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"5.337.374,05";"1.621.495,00";"88.336.250,10";"201.672,48";
"03/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44207 - Instituto Chico Mendes de Conservação da Biodiversidade";"271.314.092,06";"174.838.586,31";"150.492.785,01";"11.264.548,45";
"01/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44207 - Instituto Chico Mendes de Conservação da Biodiversidade";"361.451.026,42";"70.580.292,93";"574.027,47";"91.330.990,80";
"02/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44207 - Instituto Chico Mendes de Conservação da Biodiversidade";"48.502.544,13";"80.649.799,33";"75.828.514,20";"9.614.009,84";
"04/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44207 - Instituto Chico Mendes de Conservação da Biodiversidade";"105.065,31";"1.268.676,88";"48.797.194,83";"0,00";
"04/2026";"47000 - Ministério do Planejamento e Orçamento";"61201 - Instituto de Pesquisa Econômica Aplicada";"- 141.124,54";"2.917,95";"22.879.079,56";"43.226,32";
"02/2026";"47000 - Ministério do Planejamento e Orçamento";"61201 - Instituto de Pesquisa Econômica Aplicada";"1.593.829,46";"33.951.828,96";"34.561.816,14";"3.453.579,46";
"03/2026";"47000 - Ministério do Planejamento e Orçamento";"61201 - Instituto de Pesquisa Econômica Aplicada";"3.673.884,00";"69.056.291,10";"58.658.584,18";"1.859.668,85";
"01/2026";"47000 - Ministério do Planejamento e Orçamento";"61201 - Instituto de Pesquisa Econômica Aplicada";"453.992.026,64";"33.051.004,86";"112.278,48";"42.010.976,16";
"04/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44206 - Instituto de Pesquisas Jardim Botânico do Rio de Janeiro";"1.999,88";"521.315,31";"3.435.970,53";"0,00";
"01/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44206 - Instituto de Pesquisas Jardim Botânico do Rio de Janeiro";"66.145.115,44";"5.551.967,25";"108.659,21";"6.446.120,17";
"02/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44206 - Instituto de Pesquisas Jardim Botânico do Rio de Janeiro";"7.456.329,80";"9.300.963,92";"6.762.120,45";"1.000.395,06";
"03/2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44206 - Instituto de Pesquisas Jardim Botânico do Rio de Janeiro";"1.702.776,08";"8.418.613,77";"14.219.783,24";"2.002.126,78";
"04/2026";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"214.429,84";"398.320,85";"15.751.595,75";"57.099,77";
"02/2026";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"15.537.940,46";"28.999.249,87";"23.317.959,92";"9.548.593,76";
"03/2026";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"11.010.193,15";"32.276.225,75";"52.163.930,01";"8.952.064,92";
"01/2026";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"281.968.463,57";"21.744.467,65";"5.195.055,80";"36.362.814,58";
"04/2026";"26000 - Ministério da Educação";"26404 - Instituto Federal de Educação, Ciência e Tecnologia Baiano";"241.798,58";"28.469,28";"23.737.650,36";"950.372,13";
"02/2026";"26000 - Ministério da Educação";"26404 - Instituto Federal de Educação, Ciência e Tecnologia Baiano";"4.696.522,00";"37.115.084,37";"38.250.059,52";"11.229.034,33";
"03/2026";"26000 - Ministério da Educação";"26404 - Instituto Federal de Educação, Ciência e Tecnologia Baiano";"9.955.013,77";"41.341.669,56";"62.626.176,21";"10.004.153,05";
"01/2026";"26000 - Ministério da Educação";"26404 - Instituto Federal de Educação, Ciência e Tecnologia Baiano";"434.068.954,34";"37.391.497,89";"101.826,85";"60.341.580,15";
"01/2026";"26000 - Ministério da Educação";"26422 - Instituto Federal de Educação, Ciência e Tecnologia Catarinense";"535.264.954,59";"40.115.657,09";"178.432,16";"60.188.342,53";
"02/2026";"26000 - Ministério da Educação";"26422 - Instituto Federal de Educação, Ciência e Tecnologia Catarinense";"3.827.604,24";"39.157.716,43";"35.611.385,60";"11.295.738,79";
"04/2026";"26000 - Ministério da Educação";"26422 - Instituto Federal de Educação, Ciência e Tecnologia Catarinense";"87.497,69";"103.369,94";"26.241.791,07";"241.629,19";
"03/2026";"26000 - Ministério da Educação";"26422 - Instituto Federal de Educação, Ciência e Tecnologia Catarinense";"14.854.300,63";"45.835.069,72";"65.818.377,33";"6.750.002,55";
"04/2026";"26000 - Ministério da Educação";"26427 - Instituto Federal de Educação, Ciência e Tecnologia da Bahia";"792.004,55";"381.341,39";"43.504.010,43";"155.210,99";
"01/2026";"26000 - Ministério da Educação";"26427 - Instituto Federal de Educação, Ciência e Tecnologia da Bahia";"856.310.744,82";"65.882.610,54";"21.456.291,08";"94.236.214,03";
"02/2026";"26000 - Ministério da Educação";"26427 - Instituto Federal de Educação, Ciência e Tecnologia da Bahia";"13.273.570,83";"66.492.080,37";"66.684.614,86";"6.709.434,10";
"03/2026";"26000 - Ministério da Educação";"26427 - Instituto Federal de Educação, Ciência e Tecnologia da Bahia";"22.379.470,52";"73.647.365,84";"114.656.679,11";"6.155.391,34";
"02/2026";"26000 - Ministério da Educação";"26417 - Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";"7.021.093,92";"62.134.049,54";"54.151.278,66";"16.589.173,50";
"03/2026";"26000 - Ministério da Educação";"26417 - Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";"21.122.732,95";"109.197.231,27";"127.387.820,37";"10.451.969,76";
"01/2026";"26000 - Ministério da Educação";"26417 - Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";"613.384.644,90";"60.870.431,94";"74.555,20";"99.494.598,07";
"04/2026";"26000 - Ministério da Educação";"26417 - Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";"58.257,87";"53.908,68";"40.406.226,14";"147.747,08";
"04/2026";"26000 - Ministério da Educação";"26402 - Instituto Federal de Educação, Ciência e Tecnologia de Alagoas";"439.915,18";"215.237,23";"24.866.156,25";"133.683,28";
"01/2026";"26000 - Ministério da Educação";"26402 - Instituto Federal de Educação, Ciência e Tecnologia de Alagoas";"518.233.364,12";"36.858.572,97";"479.445,66";"60.057.966,55";
"02/2026";"26000 - Ministério da Educação";"26402 - Instituto Federal de Educação, Ciência e Tecnologia de Alagoas";"8.802.623,23";"38.100.964,73";"37.514.987,37";"6.429.175,87";
"03/2026";"26000 - Ministério da Educação";"26402 - Instituto Federal de Educação, Ciência e Tecnologia de Alagoas";"18.053.997,57";"59.658.707,16";"71.837.200,32";"7.226.318,88";
"02/2026";"26000 - Ministério da Educação";"26428 - Instituto Federal de Educação, Ciência e Tecnologia de Brasília";"28.766.337,77";"26.824.695,07";"27.344.548,77";"5.628.053,68";
"04/2026";"26000 - Ministério da Educação";"26428 - Instituto Federal de Educação, Ciência e Tecnologia de Brasília";"3.000,00";"28.205,47";"16.991.947,07";"451.872,92";
"03/2026";"26000 - Ministério da Educação";"26428 - Instituto Federal de Educação, Ciência e Tecnologia de Brasília";"33.588.161,17";"80.581.553,93";"36.148.814,92";"8.004.257,28";
"01/2026";"26000 - Ministério da Educação";"26428 - Instituto Federal de Educação, Ciência e Tecnologia de Brasília";"32.371.287,42";"26.566.895,06";"8.897.576,20";"30.808.309,78";
"04/2026";"26000 - Ministério da Educação";"26429 - Instituto Federal de Educação, Ciência e Tecnologia de Goiás";"75.352,00";"86.789,53";"32.012.315,24";"114.538,37";
"02/2026";"26000 - Ministério da Educação";"26429 - Instituto Federal de Educação, Ciência e Tecnologia de Goiás";"16.037.540,71";"58.390.771,15";"45.705.701,71";"13.258.587,66";
"03/2026";"26000 - Ministério da Educação";"26429 - Instituto Federal de Educação, Ciência e Tecnologia de Goiás";"7.846.174,35";"55.804.385,39";"93.952.081,53";"3.438.161,03";
"01/2026";"26000 - Ministério da Educação";"26429 - Instituto Federal de Educação, Ciência e Tecnologia de Goiás";"655.285.800,02";"50.152.385,19";"499.084,71";"78.638.286,79";
"03/2026";"26000 - Ministério da Educação";"26409 - Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais";"9.229.147,87";"86.127.817,11";"79.203.522,14";"6.302.302,65";
"02/2026";"26000 - Ministério da Educação";"26409 - Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais";"6.654.602,67";"46.425.969,37";"42.518.468,44";"15.623.189,11";
"04/2026";"26000 - Ministério da Educação";"26409 - Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais";"136.084,13";"70.217,95";"30.130.138,85";"141.017,77";
"01/2026";"26000 - Ministério da Educação";"26409 - Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais";"590.435.533,04";"48.654.035,06";"795.176,39";"68.449.053,93";
"01/2026";"26000 - Ministério da Educação";"26418 - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco";"653.684.492,47";"57.571.578,54";"210.579,10";"83.459.797,26";
"03/2026";"26000 - Ministério da Educação";"26418 - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco";"18.113.748,26";"66.186.958,64";"101.898.766,42";"5.941.516,30";
"02/2026";"26000 - Ministério da Educação";"26418 - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco";"4.589.246,39";"58.436.302,83";"57.992.113,51";"5.218.598,81";
"04/2026";"26000 - Ministério da Educação";"26418 - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco";"382.929,98";"45.723,39";"57.153.229,73";"151.467,44";
"04/2026";"26000 - Ministério da Educação";"26421 - Instituto Federal de Educação, Ciência e Tecnologia de Rondônia";"113.684,22";"82.692,16";"21.162.431,57";"142.686,18";
"02/2026";"26000 - Ministério da Educação";"26421 - Instituto Federal de Educação, Ciência e Tecnologia de Rondônia";"6.318.591,57";"24.771.409,96";"21.914.513,86";"7.958.446,20";
"03/2026";"26000 - Ministério da Educação";"26421 - Instituto Federal de Educação, Ciência e Tecnologia de Rondônia";"28.713.429,25";"79.393.930,48";"50.617.812,11";"7.483.230,30";
"01/2026";"26000 - Ministério da Educação";"26421 - Instituto Federal de Educação, Ciência e Tecnologia de Rondônia";"310.578.616,99";"24.241.653,64";"323.910,32";"43.366.170,54";
"02/2026";"26000 - Ministério da Educação";"26437 - Instituto Federal de Educação, Ciência e Tecnologia de Roraima";"29.271.699,63";"14.261.692,10";"13.189.275,86";"1.541.318,51";
"04/2026";"26000 - Ministério da Educação";"26437 - Instituto Federal de Educação, Ciência e Tecnologia de Roraima";"0,00";"12.844,63";"9.980.879,79";"111.936,41";
"01/2026";"26000 - Ministério da Educação";"26437 - Instituto Federal de Educação, Ciência e Tecnologia de Roraima";"37.003.746,12";"14.667.091,74";"56.046,34";"8.451.839,04";
"03/2026";"26000 - Ministério da Educação";"26437 - Instituto Federal de Educação, Ciência e Tecnologia de Roraima";"14.159.100,11";"16.202.041,76";"24.644.188,68";"2.895.852,13";
"01/2026";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"388.834.671,01";"63.329.065,50";"115.697,04";"100.295.612,84";
"02/2026";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"37.292.817,05";"62.044.613,18";"55.188.505,07";"16.808.316,52";
