"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"06/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"9.728.922,73";"29.657.701,82";"28.994.026,30";"3.943.996,07";
"01/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"122.301.325,17";"18.441.440,11";"18.227.191,59";"13.994.228,70";
"12/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"7.207.963,74";"37.237.785,33";"45.080.075,04";"2.554.295,92";
"04/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"9.734.739,45";"24.246.369,25";"21.282.622,71";"2.733.758,73";
"05/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"90.415.923,05";"25.601.537,02";"24.929.735,30";"6.246.542,38";
"08/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"16.853.895,38";"28.139.746,72";"26.070.065,30";"2.761.791,37";
"11/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"42.309.450,06";"51.209.946,18";"44.195.928,23";"627.657,96";
"02/2014";"26000 - Ministério da Educação";"26438 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina";"16.138.405,83";"18.080.270,75";"17.740.222,93";"2.236.240,72";
"05/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"1.143.429,57";"14.029.326,69";"14.252.360,87";"3.942.766,39";
"08/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"5.515.851,63";"13.634.141,66";"10.381.392,03";"1.681.667,23";
"09/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"4.107.733,07";"14.557.372,37";"14.153.234,96";"1.792.119,93";
"10/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"12.866.601,33";"14.170.346,97";"18.839.120,66";"1.954.892,14";
"06/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"2.744.082,50";"14.829.992,40";"14.843.164,44";"1.628.565,89";
"12/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"6.785.581,85";"21.328.778,47";"19.302.894,98";"1.953.851,78";
"04/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"3.983.186,21";"10.607.478,78";"9.537.691,26";"2.142.561,76";
"07/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"9.715.729,35";"13.853.684,61";"13.292.732,21";"2.077.957,99";
"02/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"45.882.031,21";"12.956.261,59";"12.713.697,73";"1.744.441,32";
"01/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"100.245.980,11";"8.091.075,45";"6.757.625,34";"7.683.317,49";
"03/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"3.770.637,20";"11.128.010,62";"11.736.630,10";"1.956.046,14";
"11/2014";"26000 - Ministério da Educação";"26423 - Instituto Federal de Educação, Ciência e Tecnologia de Sergipe";"24.415.926,12";"23.284.092,30";"22.448.110,27";"1.202.606,61";
"01/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"232.313.963,96";"17.887.222,99";"17.543.536,95";"4.325.323,60";
"03/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"29.976.873,32";"24.528.734,40";"22.039.168,50";"7.990.772,22";
"04/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"19.965.892,35";"27.648.872,76";"26.093.171,89";"8.847.175,63";
"11/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"53.187.594,97";"58.576.171,31";"21.485.301,43";"2.067.552,87";
"05/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"26.842.475,22";"31.589.312,90";"28.155.356,21";"7.908.472,77";
"06/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"10.429.441,91";"36.058.608,06";"37.885.131,93";"7.944.139,16";
"02/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"2.740.293,59";"24.596.565,96";"23.573.060,74";"5.334.727,98";
"10/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"17.426.014,63";"37.745.267,51";"40.959.833,55";"5.588.997,44";
"12/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"32.065.294,12";"62.729.740,49";"99.064.432,77";"3.071.899,60";
"07/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"5.338.765,20";"29.940.296,54";"34.366.377,54";"5.704.795,60";
"09/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"17.699.993,19";"36.222.918,37";"36.029.261,81";"3.872.163,94";
"08/2014";"26000 - Ministério da Educação";"26439 - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo";"55.000.675,16";"32.365.214,55";"28.338.796,35";"7.175.645,71";
"11/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"4.989.393,39";"6.205.918,68";"7.595.299,03";"851.011,42";
"01/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"29.826.357,59";"2.529.017,76";"2.515.427,85";"3.617.506,86";
"02/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"9.125.632,30";"2.607.994,48";"2.597.686,89";"1.280.867,78";
"07/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"3.399.804,95";"8.150.945,64";"4.148.594,91";"1.133.434,21";
"08/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"3.575.122,79";"4.755.436,27";"5.141.318,61";"1.420.788,90";
"06/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"1.743.922,12";"4.708.897,24";"4.212.723,06";"2.039.986,02";
"10/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"3.781.010,45";"6.391.668,14";"6.583.517,67";"680.884,11";
"12/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"1.180.196,41";"4.463.354,77";"6.634.886,56";"153.580,61";
"04/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"1.215.835,99";"3.252.480,29";"2.993.661,12";"1.383.472,29";
"03/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"- 138.951,29";"2.900.511,34";"2.755.025,78";"2.263.359,78";
"09/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"3.232.736,38";"4.559.510,62";"5.159.876,98";"137.092,29";
"05/2014";"26000 - Ministério da Educação";"26425 - Instituto Federal de Educação, Ciência e Tecnologia do Acre";"2.240.844,09";"3.268.117,07";"3.404.492,22";"1.412.713,93";
"04/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"5.135.059,46";"2.690.100,23";"2.209.503,16";"466.425,84";
"03/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"4.329.723,04";"2.122.886,66";"2.240.375,09";"845.015,01";
"09/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"1.872.369,64";"3.588.888,68";"3.551.952,39";"383.206,64";
"05/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"4.357.234,87";"3.155.071,29";"3.179.327,55";"3.091.870,51";
"07/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"1.943.766,77";"3.236.997,01";"3.127.947,65";"2.454.771,78";
"02/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"1.865.276,11";"2.074.053,58";"1.785.425,98";"1.722.798,42";
"11/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"6.363.868,22";"5.663.621,97";"5.325.020,84";"1.232.287,06";
"06/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"2.396.476,54";"3.749.834,05";"3.810.288,07";"859.151,92";
"08/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"10.807.903,24";"5.132.298,92";"4.096.268,30";"637.101,98";
"01/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"18.837.778,35";"1.775.077,94";"1.771.565,04";"3.222.215,24";
"10/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"764.241,84";"4.421.351,63";"4.514.775,67";"1.138.772,89";
"12/2014";"26000 - Ministério da Educação";"26426 - Instituto Federal de Educação, Ciência e Tecnologia do Amapá";"116.904,58";"4.467.901,23";"4.564.151,65";"1.321.527,84";
"08/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"10.518.710,86";"17.535.180,87";"17.053.900,48";"2.037.647,71";
"04/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"18.540.061,56";"15.157.630,01";"13.061.930,35";"1.175.427,79";
"06/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"8.994.850,84";"18.251.429,98";"18.746.621,21";"1.928.795,47";
"03/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"2.258.005,19";"12.447.585,84";"12.270.031,07";"2.774.153,81";
"11/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"24.420.075,20";"27.161.430,34";"25.105.133,47";"1.256.201,69";
"05/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"4.415.345,26";"16.151.638,59";"15.198.444,21";"3.656.877,19";
"01/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"126.538.238,83";"10.881.794,75";"10.622.949,26";"6.937.826,46";
"07/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"8.874.284,18";"17.817.280,82";"16.509.314,64";"2.197.167,90";
"12/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"1.259.299,35";"22.855.071,79";"27.789.729,69";"2.605.243,91";
"10/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"12.944.073,90";"19.299.093,67";"19.993.619,53";"446.786,51";
"02/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"8.002.685,24";"10.969.820,18";"10.180.623,41";"1.668.604,15";
"09/2014";"26000 - Ministério da Educação";"26403 - Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"10.156.051,52";"17.075.434,42";"17.966.540,51";"2.108.474,05";
"06/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"10.483.720,90";"32.891.053,47";"31.304.433,97";"5.031.772,33";
"05/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"7.805.730,10";"27.372.399,36";"28.515.811,57";"7.469.255,03";
"03/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"3.556.363,86";"24.603.340,93";"23.497.475,27";"6.460.898,93";
"07/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"15.374.808,13";"27.452.828,38";"29.096.808,03";"5.477.197,04";
"04/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"11.859.446,40";"26.986.366,29";"24.636.353,34";"3.995.523,97";
"11/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"40.229.240,03";"50.450.193,12";"43.245.546,77";"3.381.997,57";
"08/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"25.420.824,94";"28.745.562,76";"27.407.856,73";"5.466.221,95";
"02/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"13.714.320,54";"22.459.211,24";"20.212.420,58";"3.774.397,87";
"01/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"233.555.745,38";"19.117.371,81";"18.972.703,59";"9.831.253,83";
"10/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"12.338.927,73";"34.787.688,16";"36.836.341,63";"7.878.779,63";
"12/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"22.660.643,33";"46.128.539,84";"52.599.923,90";"4.523.123,42";
"09/2014";"26000 - Ministério da Educação";"26405 - Instituto Federal de Educação, Ciência e Tecnologia do Ceará";"22.371.135,03";"30.340.896,64";"29.715.298,39";"4.058.422,03";
"11/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"51.956.159,13";"52.859.377,95";"47.731.425,56";"3.079.042,93";
"01/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"89.493.902,32";"23.570.065,14";"23.414.493,02";"10.420.558,89";
"08/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"24.383.060,31";"36.216.014,02";"33.651.415,51";"4.692.822,57";
"03/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"18.409.211,01";"28.932.799,60";"28.736.511,74";"4.684.838,29";
"02/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"41.544.830,82";"26.503.434,81";"23.868.934,95";"2.045.218,65";
"06/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"27.343.852,95";"39.598.485,70";"38.085.461,19";"4.180.257,96";
"04/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"29.254.402,86";"30.757.856,41";"27.959.845,05";"2.377.415,77";
"07/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"43.057.218,90";"35.618.463,97";"35.451.887,91";"2.626.940,90";
"10/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"48.137.261,31";"36.873.168,13";"39.584.591,95";"1.674.872,50";
"09/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"32.082.950,17";"34.335.436,11";"36.436.922,44";"1.158.860,32";
"12/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"17.375.789,53";"53.490.225,92";"54.409.800,22";"884.252,92";
"05/2014";"26000 - Ministério da Educação";"26406 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo";"45.730.330,88";"31.770.624,70";"32.179.200,93";"3.645.396,19";
"07/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"7.910.594,63";"26.121.012,04";"26.555.884,82";"4.847.703,35";
"11/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"50.104.024,95";"45.457.295,55";"39.746.830,94";"2.261.708,70";
"03/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"5.320.191,33";"21.485.355,41";"20.937.971,87";"5.975.256,84";
"08/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"15.346.435,94";"31.554.231,92";"24.424.490,40";"3.251.386,36";
"04/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"12.025.407,07";"22.668.824,88";"21.225.812,15";"2.802.121,16";
"10/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"19.970.565,12";"27.308.696,09";"32.768.914,27";"4.798.662,17";
"09/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"12.241.855,44";"31.084.869,76";"32.197.064,28";"4.475.574,08";
"02/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"24.668.712,41";"19.425.825,08";"17.630.667,93";"2.734.530,60";
"05/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"16.528.094,62";"24.591.784,73";"24.160.552,78";"5.731.565,59";
"12/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"3.351.567,54";"36.688.452,24";"37.115.898,47";"2.716.171,73";
"01/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"208.014.711,51";"16.753.056,15";"16.709.693,78";"8.374.087,47";
"06/2014";"26000 - Ministério da Educação";"26408 - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão";"13.985.755,42";"31.128.265,71";"31.065.918,73";"2.905.207,97";
"05/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"9.173.592,67";"18.451.713,08";"18.624.845,17";"6.718.143,88";
"02/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"4.274.903,79";"12.735.535,03";"12.219.882,35";"2.868.078,34";
"01/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"154.604.512,44";"12.538.566,83";"12.526.544,85";"14.348.142,41";
"06/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"9.456.673,78";"22.670.572,45";"21.295.160,93";"5.205.400,60";
"07/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"11.155.693,91";"19.831.094,80";"20.616.641,51";"4.087.362,18";
"03/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"2.303.107,70";"17.787.275,81";"17.492.089,06";"4.360.337,75";
"04/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"10.321.381,31";"17.690.014,76";"16.366.345,65";"4.531.143,26";
"08/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"13.586.152,77";"20.783.520,88";"17.752.156,94";"2.509.080,04";
"11/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"31.881.438,08";"28.686.824,86";"28.161.807,52";"2.003.902,71";
"09/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"6.581.798,12";"19.176.159,75";"19.870.365,16";"3.730.394,59";
"10/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"9.248.586,97";"22.251.712,54";"21.487.959,21";"3.846.505,98";
"12/2014";"26000 - Ministério da Educação";"26414 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso";"15.266.030,57";"34.404.841,54";"29.848.472,48";"4.332.726,90";
"04/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"11.711.618,14";"6.331.014,23";"5.363.825,68";"621.766,85";
"02/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"3.714.058,34";"3.618.600,00";"3.348.139,21";"1.934.795,66";
"12/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"2.261.005,03";"7.592.491,08";"7.053.523,16";"596.952,16";
"10/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"8.265.372,43";"7.201.645,96";"9.411.270,72";"1.155.975,42";
"07/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"8.296.148,95";"5.969.220,49";"6.511.398,42";"1.666.397,74";
"05/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"6.343.310,60";"5.005.375,99";"5.946.471,07";"3.679.938,32";
"11/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"13.337.341,24";"9.594.962,25";"9.322.085,22";"933.565,25";
"03/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"7.883.813,96";"4.523.514,26";"4.133.267,23";"1.972.167,60";
"09/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"9.985.356,15";"8.175.182,73";"6.596.589,91";"870.194,25";
"08/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"11.023.405,82";"6.399.661,86";"6.376.641,98";"665.448,15";
"01/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"8.954.462,50";"3.154.888,72";"3.137.178,72";"4.089.928,27";
"06/2014";"26000 - Ministério da Educação";"26415 - Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul";"9.871.757,21";"8.819.953,50";"7.302.867,61";"396.978,33";
"12/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"8.451.180,28";"19.208.863,96";"21.916.334,77";"1.289.045,31";
"04/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"3.817.547,00";"9.496.156,83";"8.660.263,86";"1.461.420,27";
"05/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"7.205.237,92";"10.163.813,55";"9.608.801,36";"2.761.619,57";
"10/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"8.211.781,21";"13.355.987,87";"14.113.281,29";"1.948.769,82";
"06/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"10.043.771,20";"11.883.839,56";"11.371.363,04";"2.755.660,47";
"09/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"4.397.690,78";"11.548.076,64";"11.217.350,41";"1.528.286,38";
"01/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"76.481.786,94";"7.073.385,96";"7.066.863,40";"3.865.111,49";
"03/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"228.584,30";"8.569.285,90";"8.674.453,71";"2.627.341,42";
"11/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"26.170.588,08";"18.608.036,08";"16.137.089,32";"1.035.305,52";
"07/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"11.451.140,83";"10.215.217,16";"10.548.025,95";"1.730.969,08";
"08/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"8.062.956,95";"11.298.452,15";"10.665.958,37";"1.343.059,76";
"02/2014";"26000 - Ministério da Educação";"26410 - Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais";"6.271.952,58";"8.234.089,75";"7.790.685,29";"1.993.284,93";
"08/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"25.791.717,70";"21.138.677,14";"15.647.610,69";"3.905.262,09";
"12/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"- 115.903,34";"25.681.999,01";"30.690.061,51";"2.718.080,04";
"02/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"12.838.681,35";"13.825.964,64";"12.514.279,03";"4.055.049,26";
"10/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"8.862.952,22";"21.075.620,28";"23.535.960,89";"3.608.762,51";
"06/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"7.711.268,57";"22.862.058,22";"20.519.012,02";"4.152.827,88";
"09/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"- 33.572,76";"21.622.178,48";"22.781.158,78";"4.170.554,80";
"05/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"17.303.644,27";"17.174.391,83";"16.858.551,98";"8.944.744,35";
"11/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"23.825.004,42";"30.150.285,06";"26.570.454,36";"4.366.091,17";
"03/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"- 488.968,07";"16.237.989,11";"15.764.070,98";"5.655.877,20";
"01/2014";"26000 - Ministério da Educação";"26416 - Instituto Federal de Educação, Ciência e Tecnologia do Pará";"169.478.453,24";"12.644.210,66";"12.554.581,79";"9.904.484,77";
