0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3,AMAPÁ,17,766.679,45.099,,,,,,,,,,,,,,,,,,
4,SÃO PAULO,974,44.396.484,45.582,,,,,,,,,,,,,,,,,,
5,RIO DE JANEIRO,351,16.550.024,47.151,,,,,,,,,,,,,,,,,,
6,ESPIRITO SANTO,69,3.929.911,56.955,,,,,,,,,,,,,,,,,,
7,SANTA CATARINA,119,6.819.190,57.304,,,,,,,,,,,,,,,,,,
8,AMAZONAS,63,3.938.336,62.513,,,,,,,,,,,,,,,,,,
9,GOIÁS,98,6.610.681,67.456,,,,,,,,,,,,,,,,,,
10,PARANÁ,163,11.163.018,68.485,,,,,,,,,,,,,,,,,,
11,RIO GRANDE DO SUL,150,11.247.972,74.986,,,,,,,,,,,,,,,,,,
12,MATO GROSSO,42,3.265.486,77.750,,,,,,,,,,,,,,,,,,
13,MINAS GERAIS,251,20.869.101,83.144,,,,,,,,,,,,,,,,,,
14,MATO GROSSO DO SUL,28,2.651.235,94.687,,,,,,,,,,,,,,,,,,
15,CEARÁ,84,8.904.459,106.005,,,,,,,,,,,,,,,,,,
16,PERNAMBUCO,88,9.345.173,106.195,,,,,,,,,,,,,,,,,,
17,RIO GRANDE DO NORTE,31,3.442.175,111.038,,,,,,,,,,,,,,,,,,
18,ALAGOAS,29,3.340.932,115.205,,,,,,,,,,,,,,,,,,
19,TOCANTINS,13,1.515.126,116.548,,,,,,,,,,,,,,,,,,
20,PARAIBA,34,3.972.202,116.829,,,,,,,,,,,,,,,,,,
21,RONDONIA,15,1.768.204,117.880,,,,,,,,,,,,,,,,,,
22,SERGIPE,18,2.242.937,124.608,,,,,,,,,,,,,,,,,,
23,PARÁ,64,8.165.436,127.585,,,,,,,,,,,,,,,,,,
24,PIAUI,24,3.204.028,133.501,,,,,,,,,,,,,,,,,,
25,MARANHÃO,44,6.904.241,156.915,,,,,,,,,,,,,,,,,,
26,ACRE,5,803.513,160.703,,,,,,,,,,,,,,,,,,
27,BAHIA,85,15.203.934,178.870,,,,,,,,,,,,,,,,,,
,TOTAL,2.960,204.440.972,69.068,,,,,,,,,,,,,,,,,,
Fonte: Filme B Box Office /Pop: IBGE-estimativa 2015 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2015 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2015 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2015 - Pesquisa: Filme B,Fonte: Filme B Box Office /Pop: IBGE-estimativa 2015 - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
