0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3,BELO HORIZONTE,MG,71,,,,,,,,,,,,,,,,,,,
4,BRASILIA,DF,68,,,,,,,,,,,,,,,,,,,
5,CURITIBA,PR,60,,,,,,,,,,,,,,,,,,,
6,PORTO ALEGRE,RS,51,,,,,,,,,,,,,,,,,,,
7,CAMPINAS,SP,46,,,,,,,,,,,,,,,,,,,
8,SALVADOR,BA,35,,,,,,,,,,,,,,,,,,,
9,RECIFE,PE,30,,,,,,,,,,,,,,,,,,,
10,FORTALEZA,CE,29,,,,,,,,,,,,,,,,,,,
11,GOIANIA,GO,28,,,,,,,,,,,,,,,,,,,
12,RIBEIRAO PRETO,SP,27,,,,,,,,,,,,,,,,,,,
13,MANAUS,AM,22,,,,,,,,,,,,,,,,,,,
14,GUARULHOS,SP,21,,,,,,,,,,,,,,,,,,,
15,SANTOS,SP,19,,,,,,,,,,,,,,,,,,,
16,CUIABA,MT,18,,,,,,,,,,,,,,,,,,,
17,JOAO PESSOA,PB,18,,,,,,,,,,,,,,,,,,,
18,SOROCABA,SP,18,,,,,,,,,,,,,,,,,,,
19,NITEROI,RJ,16,,,,,,,,,,,,,,,,,,,
20,SAO LUIS,MA,15,,,,,,,,,,,,,,,,,,,
21,SANTO ANDRE,SP,15,,,,,,,,,,,,,,,,,,,
22,SAO JOSE DOS CAMPOS,SP,15,,,,,,,,,,,,,,,,,,,
23,NATAL,RN,14,,,,,,,,,,,,,,,,,,,
24,ARACAJU,SE,14,,,,,,,,,,,,,,,,,,,
25,SAO BERNARDO DO CAMPO,SP,13,,,,,,,,,,,,,,,,,,,
26,UBERLANDIA,MG,12,,,,,,,,,,,,,,,,,,,
27,CAMPO GRANDE,MS,12,,,,,,,,,,,,,,,,,,,
28,BELEM,PA,12,,,,,,,,,,,,,,,,,,,
29,JABOATAO,PE,12,,,,,,,,,,,,,,,,,,,
30,TAGUATINGA,DF,11,,,,,,,,,,,,,,,,,,,
31,BAURU,SP,11,,,,,,,,,,,,,,,,,,,
32,CONTAGEM,MG,10,,,,,,,,,,,,,,,,,,,
33,ARARAQUARA,SP,10,,,,,,,,,,,,,,,,,,,
34,OSASCO,SP,10,,,,,,,,,,,,,,,,,,,
35,PRAIA GRANDE,SP,10,,,,,,,,,,,,,,,,,,,
36,VITORIA,ES,9,,,,,,,,,,,,,,,,,,,
37,JUIZ DE FORA,MG,9,,,,,,,,,,,,,,,,,,,
38,POCOS DE CALDAS,MG,9,,,,,,,,,,,,,,,,,,,
39,UBERABA,MG,9,,,,,,,,,,,,,,,,,,,
40,LONDRINA,PR,9,,,,,,,,,,,,,,,,,,,
41,MARINGA,PR,9,,,,,,,,,,,,,,,,,,,
42,BARUERI,SP,9,,,,,,,,,,,,,,,,,,,
43,MARILIA,SP,9,,,,,,,,,,,,,,,,,,,
44,SAO JOSE DO RIO PRETO,SP,9,,,,,,,,,,,,,,,,,,,
45,VILA VELHA,ES,8,,,,,,,,,,,,,,,,,,,
46,CAMPOS,RJ,8,,,,,,,,,,,,,,,,,,,
47,PETROPOLIS,RJ,8,,,,,,,,,,,,,,,,,,,
48,SAO GONCALO,RJ,8,,,,,,,,,,,,,,,,,,,
49,DIVINOPOLIS,MG,7,,,,,,,,,,,,,,,,,,,
50,TERESINA,PI,7,,,,,,,,,,,,,,,,,,,
51,CANOAS,RS,7,,,,,,,,,,,,,,,,,,,
52,CAXIAS DO SUL,RS,7,,,,,,,,,,,,,,,,,,,
53,TUBARAO,SC,7,,,,,,,,,,,,,,,,,,,
54,GUARUJA,SP,7,,,,,,,,,,,,,,,,,,,
55,JUNDIAI,SP,7,,,,,,,,,,,,,,,,,,,
56,PRESIDENTE PRUDENTE,SP,7,,,,,,,,,,,,,,,,,,,
57,MACEIO,AL,6,,,,,,,,,,,,,,,,,,,
58,APARECIDA DE GOIANIA,GO,6,,,,,,,,,,,,,,,,,,,
59,DOURADOS,MS,6,,,,,,,,,,,,,,,,,,,
60,CASCAVEL,PR,6,,,,,,,,,,,,,,,,,,,
61,SAO JOAO DE MERITI,RJ,6,,,,,,,,,,,,,,,,,,,
62,VOLTA REDONDA,RJ,6,,,,,,,,,,,,,,,,,,,
63,BLUMENAU,SC,6,,,,,,,,,,,,,,,,,,,
64,MACAPA,AP,5,,,,,,,,,,,,,,,,,,,
65,GUARAPARI,ES,5,,,,,,,,,,,,,,,,,,,
66,ITUMBIARA,GO,5,,,,,,,,,,,,,,,,,,,
67,NOVA LIMA,MG,5,,,,,,,,,,,,,,,,,,,
68,DUQUE DE CAXIAS,RJ,5,,,,,,,,,,,,,,,,,,,
69,NOVA IGUACU,RJ,5,,,,,,,,,,,,,,,,,,,
70,NOVO HAMBURGO,RS,5,,,,,,,,,,,,,,,,,,,
71,PELOTAS,RS,5,,,,,,,,,,,,,,,,,,,
72,SAO LEOPOLDO,RS,5,,,,,,,,,,,,,,,,,,,
73,FLORIANOPOLIS,SC,5,,,,,,,,,,,,,,,,,,,
74,JOINVILLE,SC,5,,,,,,,,,,,,,,,,,,,
75,INDAIATUBA,SP,5,,,,,,,,,,,,,,,,,,,
76,JACAREI,SP,5,,,,,,,,,,,,,,,,,,,
77,MAUA,SP,5,,,,,,,,,,,,,,,,,,,
78,PIRACICABA,SP,5,,,,,,,,,,,,,,,,,,,
79,RIO CLARO,SP,5,,,,,,,,,,,,,,,,,,,
80,SUZANO,SP,5,,,,,,,,,,,,,,,,,,,
81,TABOAO DA SERRA,SP,5,,,,,,,,,,,,,,,,,,,
82,FEIRA DE SANTANA,BA,4,,,,,,,,,,,,,,,,,,,
83,VITORIA DA CONQUISTA,BA,4,,,,,,,,,,,,,,,,,,,
84,AGUAS CLARAS,DF,4,,,,,,,,,,,,,,,,,,,
85,SERRA,ES,4,,,,,,,,,,,,,,,,,,,
86,CAMPINA GRANDE,PB,4,,,,,,,,,,,,,,,,,,,
87,FOZ DO IGUACU,PR,4,,,,,,,,,,,,,,,,,,,
88,PONTA GROSSA,PR,4,,,,,,,,,,,,,,,,,,,
89,RESENDE,RJ,4,,,,,,,,,,,,,,,,,,,
90,CAPAO DA CANOA,RS,4,,,,,,,,,,,,,,,,,,,
91,PASSO FUNDO,RS,4,,,,,,,,,,,,,,,,,,,
92,SANTA CRUZ DO SUL,RS,4,,,,,,,,,,,,,,,,,,,
93,SANTA MARIA,RS,4,,,,,,,,,,,,,,,,,,,
94,CRICIUMA,SC,4,,,,,,,,,,,,,,,,,,,
95,SAO JOSE,SC,4,,,,,,,,,,,,,,,,,,,
96,GUARATINGUETA,SP,4,,,,,,,,,,,,,,,,,,,
97,LIMEIRA,SP,4,,,,,,,,,,,,,,,,,,,
98,MOGI DAS CRUZES,SP,4,,,,,,,,,,,,,,,,,,,
99,SANTA BARBARA D'OESTE,SP,4,,,,,,,,,,,,,,,,,,,
100,SAO CARLOS,SP,4,,,,,,,,,,,,,,,,,,,
101,TAUBATE,SP,4,,,,,,,,,,,,,,,,,,,
102,SOBRADINHO,DF,3,,,,,,,,,,,,,,,,,,,
103,LINHARES,ES,3,,,,,,,,,,,,,,,,,,,
104,ANAPOLIS,GO,3,,,,,,,,,,,,,,,,,,,
105,BETIM,MG,3,,,,,,,,,,,,,,,,,,,
106,IPATINGA,MG,3,,,,,,,,,,,,,,,,,,,
107,MONTES CLAROS,MG,3,,,,,,,,,,,,,,,,,,,
