0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
89,LIMEIRA,SP,4,,,,,,,,,,,,,,,,,,,
90,SANTA MARIA,RS,4,,,,,,,,,,,,,,,,,,,
91,CAMPINA GRANDE,PB,4,,,,,,,,,,,,,,,,,,,
92,SERRA,ES,4,,,,,,,,,,,,,,,,,,,
93,PASSO FUNDO,RS,4,,,,,,,,,,,,,,,,,,,
94,RESENDE,RJ,4,,,,,,,,,,,,,,,,,,,
95,CRICIUMA,SC,4,,,,,,,,,,,,,,,,,,,
96,GOVERNADOR VALADARES,MG,4,,,,,,,,,,,,,,,,,,,
97,SANTA CRUZ DO SUL,RS,4,,,,,,,,,,,,,,,,,,,
98,CARUARU,PE,4,,,,,,,,,,,,,,,,,,,
99,CAPAO DA CANOA,RS,4,,,,,,,,,,,,,,,,,,,
100,SAO JOSE,SC,4,,,,,,,,,,,,,,,,,,,
101,ÁGUAS CLARAS,DF,4,,,,,,,,,,,,,,,,,,,
102,FRANCA,SP,3,,,,,,,,,,,,,,,,,,,
103,NOVA FRIBURGO,RJ,3,,,,,,,,,,,,,,,,,,,
104,BETIM,MG,3,,,,,,,,,,,,,,,,,,,
105,MONTES CLAROS,MG,3,,,,,,,,,,,,,,,,,,,
106,BALNEARIO DE CAMBORIU,SC,3,,,,,,,,,,,,,,,,,,,
107,JARAGUA DO SUL,SC,3,,,,,,,,,,,,,,,,,,,
108,RONDONOPOLIS,MT,3,,,,,,,,,,,,,,,,,,,
109,NILOPOLIS,RJ,3,,,,,,,,,,,,,,,,,,,
110,PORTO VELHO,RO,3,,,,,,,,,,,,,,,,,,,
111,JAU,SP,3,,,,,,,,,,,,,,,,,,,
112,ANAPOLIS,GO,3,,,,,,,,,,,,,,,,,,,
113,DOURADOS,MS,3,,,,,,,,,,,,,,,,,,,
114,BRUSQUE,SC,3,,,,,,,,,,,,,,,,,,,
115,VARGINHA,MG,3,,,,,,,,,,,,,,,,,,,
116,SETE LAGOAS,MG,3,,,,,,,,,,,,,,,,,,,
117,COSMOPOLIS,SP,3,,,,,,,,,,,,,,,,,,,
118,PALMAS DO TOCANTINS,TO,3,,,,,,,,,,,,,,,,,,,
119,GUARAPUAVA,PR,3,,,,,,,,,,,,,,,,,,,
120,TUBARAO,SC,3,,,,,,,,,,,,,,,,,,,
121,LINHARES,ES,3,,,,,,,,,,,,,,,,,,,
122,APUCARANA,PR,3,,,,,,,,,,,,,,,,,,,
123,ITUMBIARA,GO,3,,,,,,,,,,,,,,,,,,,
124,BOA VISTA,RR,3,,,,,,,,,,,,,,,,,,,
125,MOGI-MIRIM,SP,3,,,,,,,,,,,,,,,,,,,
126,ASSIS,SP,3,,,,,,,,,,,,,,,,,,,
249,GRAMADO,RS,1,,,,,,,,,,,,,,,,,,,
250,TAQUARITINGA,SP,1,,,,,,,,,,,,,,,,,,,
251,ANDRADAS,MG,1,,,,,,,,,,,,,,,,,,,
252,ARACRUZ,ES,1,,,,,,,,,,,,,,,,,,,
253,JOACABA,SC,1,,,,,,,,,,,,,,,,,,,
254,LEOPOLDINA,MG,1,,,,,,,,,,,,,,,,,,,
255,ARAXA,MG,1,,,,,,,,,,,,,,,,,,,
256,CACOAL,RO,1,,,,,,,,,,,,,,,,,,,
257,PASSOS,MG,1,,,,,,,,,,,,,,,,,,,
258,CACAPAVA,SP,1,,,,,,,,,,,,,,,,,,,
259,BIRIGUI,SP,1,,,,,,,,,,,,,,,,,,,
260,UMUARAMA,PR,1,,,,,,,,,,,,,,,,,,,
261,SANTA FE DO SUL,SP,1,,,,,,,,,,,,,,,,,,,
262,LAURO DE FREITAS,BA,1,,,,,,,,,,,,,,,,,,,
263,VOTUPORANGA,SP,1,,,,,,,,,,,,,,,,,,,
264,PENAPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
265,AVARE,SP,1,,,,,,,,,,,,,,,,,,,
266,CAMBUI,MG,1,,,,,,,,,,,,,,,,,,,
267,CONSELHEIRO LAFAIETE,MG,1,,,,,,,,,,,,,,,,,,,
268,TRES RIOS,RJ,1,,,,,,,,,,,,,,,,,,,
269,CASA BRANCA,SP,1,,,,,,,,,,,,,,,,,,,
270,VALENCA,RJ,1,,,,,,,,,,,,,,,,,,,
271,ANDRADINA,SP,1,,,,,,,,,,,,,,,,,,,
272,ITAPEVA,SP,1,,,,,,,,,,,,,,,,,,,
273,SERRA NEGRA,SP,1,,,,,,,,,,,,,,,,,,,
274,SAO JOSE DO RIO PARDO,SP,1,,,,,,,,,,,,,,,,,,,
275,MONTENEGRO,RS,1,,,,,,,,,,,,,,,,,,,
276,JATAI,GO,1,,,,,,,,,,,,,,,,,,,
277,CACERES,MT,1,,,,,,,,,,,,,,,,,,,
278,JAGUARIUNA,SP,1,,,,,,,,,,,,,,,,,,,
279,ITAJUBA,MG,1,,,,,,,,,,,,,,,,,,,
280,MOGI-GUACU,SP,1,,,,,,,,,,,,,,,,,,,
281,BARIRI,SP,1,,,,,,,,,,,,,,,,,,,
282,CALDAS NOVAS,GO,1,,,,,,,,,,,,,,,,,,,
283,SANTO ANGELO,RS,1,,,,,,,,,,,,,,,,,,,
284,BRUMADO,BA,1,,,,,,,,,,,,,,,,,,,
285,GUAXUPE,MG,1,,,,,,,,,,,,,,,,,,,
286,DESCALVADO,SP,1,,,,,,,,,,,,,,,,,,,
287,IJUI,RS,1,,,,,,,,,,,,,,,,,,,
288,ITAPERUNA,RJ,1,,,,,,,,,,,,,,,,,,,
289,IMPERATRIZ,MA,1,,,,,,,,,,,,,,,,,,,
290,VICOSA,MG,1,,,,,,,,,,,,,,,,,,,
291,CIANORTE,PR,1,,,,,,,,,,,,,,,,,,,
292,TRES LAGOAS,MS,1,,,,,,,,,,,,,,,,,,,
293,OLIMPIA,SP,1,,,,,,,,,,,,,,,,,,,
294,BERTIOGA,SP,1,,,,,,,,,,,,,,,,,,,
295,CAMPO BELO,MG,1,,,,,,,,,,,,,,,,,,,
296,CATAGUASES,MG,1,,,,,,,,,,,,,,,,,,,
297,SAO MANUEL,SP,1,,,,,,,,,,,,,,,,,,,
298,DRACENA,SP,1,,,,,,,,,,,,,,,,,,,
299,VACARIA,RS,1,,,,,,,,,,,,,,,,,,,
300,IVAIPORA,PR,1,,,,,,,,,,,,,,,,,,,
301,CORNELIO PROCOPIO,PR,1,,,,,,,,,,,,,,,,,,,
302,FRANCO DA ROCHA,SP,1,,,,,,,,,,,,,,,,,,,
303,PORTO FERREIRA,SP,1,,,,,,,,,,,,,,,,,,,
304,BOM JESUS DO ITABAPOANA,RJ,1,,,,,,,,,,,,,,,,,,,
305,PARANAVAI,PR,1,,,,,,,,,,,,,,,,,,,
306,SOCORRO,SP,1,,,,,,,,,,,,,,,,,,,
307,SORRISO,MT,1,,,,,,,,,,,,,,,,,,,
308,SAO SEBASTIAO DO PARAISO,MG,1,,,,,,,,,,,,,,,,,,,
309,ITUIUTABA,MG,1,,,,,,,,,,,,,,,,,,,
310,SANTA CRUZ DAS PALMEIRAS,SP,1,,,,,,,,,,,,,,,,,,,
311,NOVA SERRANA,MG,1,,,,,,,,,,,,,,,,,,,
312,VILHENA,RO,1,,,,,,,,,,,,,,,,,,,
313,ITABIRA,MG,1,,,,,,,,,,,,,,,,,,,
314,CAMPOS DO JORDAO,SP,1,,,,,,,,,,,,,,,,,,,
315,MACHADO,MG,1,,,,,,,,,,,,,,,,,,,
316,MURIAE,MG,1,,,,,,,,,,,,,,,,,,,
317,CAPIVARI,SP,1,,,,,,,,,,,,,,,,,,,
318,NAVIRAI,MS,1,,,,,,,,,,,,,,,,,,,
319,MONTE ALTO,SP,1,,,,,,,,,,,,,,,,,,,
320,ARMACAO DOS BUZIOS,RJ,1,,,,,,,,,,,,,,,,,,,
321,IBIUNA,SP,1,,,,,,,,,,,,,,,,,,,
322,ALFENAS,MG,1,,,,,,,,,,,,,,,,,,,
323,ESPIRITO SANTO DO PINHAL,SP,1,,,,,,,,,,,,,,,,,,,
324,CONCORDIA,SC,1,,,,,,,,,,,,,,,,,,,
325,TIETE,SP,1,,,,,,,,,,,,,,,,,,,
326,CARAZINHO,RS,1,,,,,,,,,,,,,,,,,,,
327,SANTAREM,PA,1,,,,,,,,,,,,,,,,,,,
328,ALEGRE,ES,1,,,,,,,,,,,,,,,,,,,
329,RIBEIRAO PIRES,SP,1,,,,,,,,,,,,,,,,,,,
330,TAQUARA,RS,1,,,,,,,,,,,,,,,,,,,
331,JALES,SP,1,,,,,,,,,,,,,,,,,,,
332,ANCHIETA,ES,1,,,,,,,,,,,,,,,,,,,
333,ARAPONGAS,PR,1,,,,,,,,,,,,,,,,,,,
334,CANELA,RS,1,,,,,,,,,,,,,,,,,,,
335,PRESIDENTE VENCESLAU,SP,1,,,,,,,,,,,,,,,,,,,
336,REGISTRO,SP,1,,,,,,,,,,,,,,,,,,,
337,GUARIBA,SP,1,,,,,,,,,,,,,,,,,,,
338,PARACATU,MG,1,,,,,,,,,,,,,,,,,,,
339,VARGEM GRANDE DO SUL,SP,1,,,,,,,,,,,,,,,,,,,
340,ARAGUARI,MG,1,,,,,,,,,,,,,,,,,,,
341,MARIALVA,PR,1,,,,,,,,,,,,,,,,,,,
342,CAMAQUA,RS,1,,,,,,,,,,,,,,,,,,,
343,SANTA ROSA,RS,1,,,,,,,,,,,,,,,,,,,
344,IBITINGA,SP,1,,,,,,,,,,,,,,,,,,,
345,ITAPIPOCA,CE,1,,,,,,,,,,,,,,,,,,,
346,GRAVATAI,RS,1,,,,,,,,,,,,,,,,,,,
347,PEDRO LEOPOLDO,MG,1,,,,,,,,,,,,,,,,,,,
348,MIGUEL PEREIRA,RJ,1,,,,,,,,,,,,,,,,,,,
349,SAO PEDRO,SP,1,,,,,,,,,,,,,,,,,,,
350,URUGUAIANA,RS,1,,,,,,,,,,,,,,,,,,,
351,ALEGRETE,RS,1,,,,,,,,,,,,,,,,,,,
352,TORRES,RS,1,,,,,,,,,,,,,,,,,,,
353,IRATI,PR,1,,,,,,,,,,,,,,,,,,,
354,BANDEIRANTES,PR,1,,,,,,,,,,,,,,,,,,,
355,ITABERAI,GO,1,,,,,,,,,,,,,,,,,,,
356,LUZIANIA,GO,1,,,,,,,,,,,,,,,,,,,
357,SAO MATEUS,ES,1,,,,,,,,,,,,,,,,,,,
358,ALTAMIRA,PA,1,,,,,,,,,,,,,,,,,,,
359,CASTELO,ES,1,,,,,,,,,,,,,,,,,,,
360,PORTO FELIZ,SP,1,,,,,,,,,,,,,,,,,,,
361,BARRA BONITA,SP,1,,,,,,,,,,,,,,,,,,,
362,OSVALDO CRUZ,SP,1,,,,,,,,,,,,,,,,,,,
363,ITUVERAVA,SP,1,,,,,,,,,,,,,,,,,,,
364,PIRAJUI,SP,1,,,,,,,,,,,,,,,,,,,
365,PEDERNEIRAS,SP,1,,,,,,,,,,,,,,,,,,,
366,MANTENA,MG,1,,,,,,,,,,,,,,,,,,,
367,GOIATUBA,GO,1,,,,,,,,,,,,,,,,,,,
368,VIAMAO,RS,1,,,,,,,,,,,,,,,,,,,
369,AFOGADOS DA INGAZEIRA,PE,1,,,,,,,,,,,,,,,,,,,
370,TUPA,SP,1,,,,,,,,,,,,,,,,,,,
371,GURUPI,TO,1,,,,,,,,,,,,,,,,,,,
372,JACAREZINHO,PR,1,,,,,,,,,,,,,,,,,,,
373,BAGE,RS,1,,,,,,,,,,,,,,,,,,,
374,ALTINOPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
375,IBIPORA,PR,1,,,,,,,,,,,,,,,,,,,
376,CARMO DO RIO CLARO,MG,1,,,,,,,,,,,,,,,,,,,
377,CERES,GO,1,,,,,,,,,,,,,,,,,,,
378,LAMBARI,MG,1,,,,,,,,,,,,,,,,,,,
379,IPIRA,BA,1,,,,,,,,,,,,,,,,,,,
380,PIRENOPOLIS,GO,1,,,,,,,,,,,,,,,,,,,
381,GUAIRA,SP,1,,,,,,,,,,,,,,,,,,,
382,BARRA DO GARCAS,MT,1,,,,,,,,,,,,,,,,,,,
127,AMPARO,SP,3,,,,,,,,,,,,,,,,,,,
383,SANTANA DO LIVRAMENTO,RS,1,,,,,,,,,,,,,,,,,,,
128,LAGES,SC,3,,,,,,,,,,,,,,,,,,,
384,ORLANDIA,SP,1,,,,,,,,,,,,,,,,,,,
129,OURINHOS,SP,3,,,,,,,,,,,,,,,,,,,
385,IGARAPAVA,SP,1,,,,,,,,,,,,,,,,,,,
130,ANGRA DOS REIS,RJ,3,,,,,,,,,,,,,,,,,,,
386,CAMPESTRE,MG,1,,,,,,,,,,,,,,,,,,,
131,ITAPEMA,SC,3,,,,,,,,,,,,,,,,,,,
387,DOIS CORREGOS,SP,1,,,,,,,,,,,,,,,,,,,
132,BARBACENA,MG,3,,,,,,,,,,,,,,,,,,,
388,RIO NEGRO,PR,1,,,,,,,,,,,,,,,,,,,
133,MONGAGUA,SP,3,,,,,,,,,,,,,,,,,,,
389,MAFRA,SC,1,,,,,,,,,,,,,,,,,,,
134,JABOTICABAL,SP,3,,,,,,,,,,,,,,,,,,,
390,TRES PASSOS,RS,1,,,,,,,,,,,,,,,,,,,
135,SAO BENTO DO SUL,SC,3,,,,,,,,,,,,,,,,,,,
391,CARLOS BARBOSA,RS,1,,,,,,,,,,,,,,,,,,,
136,TUCURUI,PA,3,,,,,,,,,,,,,,,,,,,
392,MIRASSOL,SP,1,,,,,,,,,,,,,,,,,,,
137,PARANAGUA,PR,3,,,,,,,,,,,,,,,,,,,
393,JEQUIE,BA,1,,,,,,,,,,,,,,,,,,,
138,SOBRADINHO,DF,3,,,,,,,,,,,,,,,,,,,
394,TRES COROAS,RS,1,,,,,,,,,,,,,,,,,,,
139,AMERICANA,SP,2,,,,,,,,,,,,,,,,,,,
395,ARARANGUA,SC,1,,,,,,,,,,,,,,,,,,,
140,ARACATUBA,SP,2,,,,,,,,,,,,,,,,,,,
396,MIGUELOPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
141,PETROLINA,PE,2,,,,,,,,,,,,,,,,,,,
397,AGUAS DE LINDOIA,SP,1,,,,,,,,,,,,,,,,,,,
142,ITABUNA,BA,2,,,,,,,,,,,,,,,,,,,
398,CURVELO,MG,1,,,,,,,,,,,,,,,,,,,
143,JUAZEIRO DO NORTE,CE,2,,,,,,,,,,,,,,,,,,,
399,SANTA CRUZ DO RIO PARDO,SP,1,,,,,,,,,,,,,,,,,,,
144,CABO FRIO,RJ,2,,,,,,,,,,,,,,,,,,,
400,PARA DE MINAS,MG,1,,,,,,,,,,,,,,,,,,,
145,CACHOEIRINHA,RS,2,,,,,,,,,,,,,,,,,,,
401,SANTA RITA DO SAPUCAI,MG,1,,,,,,,,,,,,,,,,,,,
146,CACHOEIRO DE ITAPEMIRIM,ES,2,,,,,,,,,,,,,,,,,,,
402,ITAMARAJU,BA,1,,,,,,,,,,,,,,,,,,,
147,ITAJAI,SC,2,,,,,,,,,,,,,,,,,,,
403,RIO DO SUL,SC,1,,,,,,,,,,,,,,,,,,,
148,TERESOPOLIS,RJ,2,,,,,,,,,,,,,,,,,,,
404,ARROIO DO SAL,RS,1,,,,,,,,,,,,,,,,,,,
149,MARACANAU,CE,2,,,,,,,,,,,,,,,,,,,
405,ADAMANTINA,SP,1,,,,,,,,,,,,,,,,,,,
150,CAMPOS,RJ,2,,,,,,,,,,,,,,,,,,,
406,SAO BORJA,RS,1,,,,,,,,,,,,,,,,,,,
151,BARRA MANSA,RJ,2,,,,,,,,,,,,,,,,,,,
407,FRANCISCO MORATO,SP,1,,,,,,,,,,,,,,,,,,,
152,MACAE,RJ,2,,,,,,,,,,,,,,,,,,,
408,SAO FRANCISCO DO SUL,SC,1,,,,,,,,,,,,,,,,,,,
153,TATUI,SP,2,,,,,,,,,,,,,,,,,,,
409,MORRINHOS,GO,1,,,,,,,,,,,,,,,,,,,
154,UBATUBA,SP,2,,,,,,,,,,,,,,,,,,,
410,BOMBINHAS,SC,1,,,,,,,,,,,,,,,,,,,
155,ITAPETININGA,SP,2,,,,,,,,,,,,,,,,,,,
411,PARACAMBI,RJ,1,,,,,,,,,,,,,,,,,,,
156,DIVINOPOLIS,MG,2,,,,,,,,,,,,,,,,,,,
412,APARECIDA,SP,1,,,,,,,,,,,,,,,,,,,
157,ITAPEVI,SP,2,,,,,,,,,,,,,,,,,,,
413,FRUTAL,MG,1,,,,,,,,,,,,,,,,,,,
158,ILHEUS,BA,2,,,,,,,,,,,,,,,,,,,
414,FARROUPILHA,RS,1,,,,,,,,,,,,,,,,,,,
159,SAO ROQUE,SP,2,,,,,,,,,,,,,,,,,,,
415,OURO FINO,MG,1,,,,,,,,,,,,,,,,,,,
160,PATOS DE MINAS,MG,2,,,,,,,,,,,,,,,,,,,
416,CHOPINZINHO,PR,1,,,,,,,,,,,,,,,,,,,
161,PERUIBE,SP,2,,,,,,,,,,,,,,,,,,,
417,ITAPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
162,ARARUAMA,RJ,2,,,,,,,,,,,,,,,,,,,
418,POMPEIA,SP,1,,,,,,,,,,,,,,,,,,,
163,LORENA,SP,2,,,,,,,,,,,,,,,,,,,
419,EUNAPOLIS,BA,1,,,,,,,,,,,,,,,,,,,
164,TRES CORACOES,MG,2,,,,,,,,,,,,,,,,,,,
420,SERTAOZINHO,SP,1,,,,,,,,,,,,,,,,,,,
165,CHAPECO,SC,2,,,,,,,,,,,,,,,,,,,
421,IGUATU,PR,1,,,,,,,,,,,,,,,,,,,
166,ITANHAEM,SP,2,,,,,,,,,,,,,,,,,,,
422,GUARARAPES,SP,1,,,,,,,,,,,,,,,,,,,
167,LAVRAS,MG,2,,,,,,,,,,,,,,,,,,,
423,GUARABIRA,PB,1,,,,,,,,,,,,,,,,,,,
168,SUMARE,SP,2,,,,,,,,,,,,,,,,,,,
424,MANHUACU,MG,1,,,,,,,,,,,,,,,,,,,
169,SAO SEBASTIAO,SP,2,,,,,,,,,,,,,,,,,,,
425,ASTORGA,PR,1,,,,,,,,,,,,,,,,,,,
170,RIO BRANCO,AC,2,,,,,,,,,,,,,,,,,,,
426,PATO BRANCO,PR,1,,,,,,,,,,,,,,,,,,,
171,LAJEADO,RS,2,,,,,,,,,,,,,,,,,,,
427,BOCAINA,SP,1,,,,,,,,,,,,,,,,,,,
172,TEIXEIRA DE FREITAS,BA,2,,,,,,,,,,,,,,,,,,,
428,TIMBO,SC,1,,,,,,,,,,,,,,,,,,,
173,VALPARAISO,GO,2,,,,,,,,,,,,,,,,,,,
429,BARREIRAS,BA,1,,,,,,,,,,,,,,,,,,,
174,BARRETOS,SP,2,,,,,,,,,,,,,,,,,,,
430,MEDIANEIRA,PR,1,,,,,,,,,,,,,,,,,,,
175,VITORIA DA CONQUISTA,BA,2,,,,,,,,,,,,,,,,,,,
431,PORTO BELO,SC,1,,,,,,,,,,,,,,,,,,,
176,ITATIBA,SP,2,,,,,,,,,,,,,,,,,,,
432,SOUSA,PB,1,,,,,,,,,,,,,,,,,,,
177,ARARAS,SP,2,,,,,,,,,,,,,,,,,,,
433,SANTO ANTONIO DA PLATINA,PR,1,,,,,,,,,,,,,,,,,,,
178,CATANDUVA,SP,2,,,,,,,,,,,,,,,,,,,
434,SAPIRANGA,RS,1,,,,,,,,,,,,,,,,,,,
179,POUSO ALEGRE,MG,2,,,,,,,,,,,,,,,,,,,
435,RAPOSOS,MG,1,,,,,,,,,,,,,,,,,,,
180,SOBRAL,CE,2,,,,,,,,,,,,,,,,,,,
436,ANDIRA,PR,1,,,,,,,,,,,,,,,,,,,
181,SANTO ANTONIO DE JESUS,BA,2,,,,,,,,,,,,,,,,,,,
437,MAMANGUAPE,PB,1,,,,,,,,,,,,,,,,,,,
182,RIO GRANDE,RS,2,,,,,,,,,,,,,,,,,,,
438,POMERODE,SC,1,,,,,,,,,,,,,,,,,,,
183,GAMA,DF,2,,,,,,,,,,,,,,,,,,,
439,GUAPORE,RS,1,,,,,,,,,,,,,,,,,,,
184,JI-PARANA,RO,2,,,,,,,,,,,,,,,,,,,
440,GARCA,SP,1,,,,,,,,,,,,,,,,,,,
185,TANGARA DA SERRA,MT,2,,,,,,,,,,,,,,,,,,,
441,MORRETES,PR,1,,,,,,,,,,,,,,,,,,,
186,CAMPO MOURAO,PR,2,,,,,,,,,,,,,,,,,,,
442,CORONEL VIVIDA,PR,1,,,,,,,,,,,,,,,,,,,
187,LINS,SP,2,,,,,,,,,,,,,,,,,,,
443,CONGONHAS,MG,1,,,,,,,,,,,,,,,,,,,
188,SAO CAETANO DO SUL,SP,2,,,,,,,,,,,,,,,,,,,
444,CAPITAO LEONIDAS MARQUES,PR,1,,,,,,,,,,,,,,,,,,,
189,LENCOIS PAULISTA,SP,2,,,,,,,,,,,,,,,,,,,
445,GUARATUBA,PR,1,,,,,,,,,,,,,,,,,,,
190,FERNANDOPOLIS,SP,2,,,,,,,,,,,,,,,,,,,
446,IGUATU,CE,1,,,,,,,,,,,,,,,,,,,
191,BELFORD ROXO,RJ,2,,,,,,,,,,,,,,,,,,,
447,RIBEIRAO DO PINHAL,PR,1,,,,,,,,,,,,,,,,,,,
192,ITAPIRA,SP,2,,,,,,,,,,,,,,,,,,,
448,NAZARE,BA,1,,,,,,,,,,,,,,,,,,,
193,SINOP,MT,2,,,,,,,,,,,,,,,,,,,
449,LOANDA,PR,1,,,,,,,,,,,,,,,,,,,
194,CAMACARI,BA,2,,,,,,,,,,,,,,,,,,,
450,VALENCA,BA,1,,,,,,,,,,,,,,,,,,,
195,ARAGUAINA,TO,2,,,,,,,,,,,,,,,,,,,
451,ARCOVERDE,PE,1,,,,,,,,,,,,,,,,,,,
196,CATALAO,GO,2,,,,,,,,,,,,,,,,,,,
452,CURITIBANOS,SC,1,,,,,,,,,,,,,,,,,,,
197,UBA,MG,2,,,,,,,,,,,,,,,,,,,
453,ILHA SOLTEIRA,SP,1,,,,,,,,,,,,,,,,,,,
198,PATOS,PB,2,,,,,,,,,,,,,,,,,,,
454,RIO POMBA,MG,1,,,,,,,,,,,,,,,,,,,
199,ARRAIAL DO CABO,RJ,2,,,,,,,,,,,,,,,,,,,
200,FRANCISCO BELTRAO,PR,2,,,,,,,,,,,,,,,,,,,
201,CRUZ ALTA,RS,2,,,,,,,,,,,,,,,,,,,
202,BATATAIS,SP,2,,,,,,,,,,,,,,,,,,,
203,SALTO,SP,2,,,,,,,,,,,,,,,,,,,
204,LAGOA SANTA,MG,2,,,,,,,,,,,,,,,,,,,
205,TRAMANDAI,RS,2,,,,,,,,,,,,,,,,,,,
206,MOSSORO,RN,2,,,,,,,,,,,,,,,,,,,
207,SAO VICENTE,SP,2,,,,,,,,,,,,,,,,,,,
208,FORMOSA,GO,2,,,,,,,,,,,,,,,,,,,
209,VALINHOS,SP,2,,,,,,,,,,,,,,,,,,,
210,PIRASSUNUNGA,SP,2,,,,,,,,,,,,,,,,,,,
211,NOVA PETROPOLIS,RS,2,,,,,,,,,,,,,,,,,,,
212,PALOTINA,PR,2,,,,,,,,,,,,,,,,,,,
213,GARANHUNS,PE,2,,,,,,,,,,,,,,,,,,,
214,REDENCAO,PA,2,,,,,,,,,,,,,,,,,,,
215,TUPACIGUARA,MG,2,,,,,,,,,,,,,,,,,,,
216,NAVEGANTES,SC,2,,,,,,,,,,,,,,,,,,,
217,EMBU,SP,2,,,,,,,,,,,,,,,,,,,
218,GUAIRA,PR,2,,,,,,,,,,,,,,,,,,,
219,MIMOSO DO SUL,ES,2,,,,,,,,,,,,,,,,,,,
220,BOTUCATU,SP,1,,,,,,,,,,,,,,,,,,,
221,SAO JOAO DA BOA VISTA,SP,1,,,,,,,,,,,,,,,,,,,
222,BRAGANCA PAULISTA,SP,1,,,,,,,,,,,,,,,,,,,
223,ATIBAIA,SP,1,,,,,,,,,,,,,,,,,,,
224,COLATINA,ES,1,,,,,,,,,,,,,,,,,,,
225,SAO JOAO DEL REY,MG,1,,,,,,,,,,,,,,,,,,,
226,ERECHIM,RS,1,,,,,,,,,,,,,,,,,,,
227,MOCOCA,SP,1,,,,,,,,,,,,,,,,,,,
228,RIO VERDE,GO,1,,,,,,,,,,,,,,,,,,,
229,CARAGUATATUBA,SP,1,,,,,,,,,,,,,,,,,,,
230,SAO LOURENCO,MG,1,,,,,,,,,,,,,,,,,,,
231,PRIMAVERA DO LESTE,MT,1,,,,,,,,,,,,,,,,,,,
232,LEME,SP,1,,,,,,,,,,,,,,,,,,,
233,CRUZEIRO,SP,1,,,,,,,,,,,,,,,,,,,
234,BOITUVA,SP,1,,,,,,,,,,,,,,,,,,,
235,MATAO,SP,1,,,,,,,,,,,,,,,,,,,
236,BEBEDOURO,SP,1,,,,,,,,,,,,,,,,,,,
237,OURO PRETO,MG,1,,,,,,,,,,,,,,,,,,,
238,ALAGOINHAS,BA,1,,,,,,,,,,,,,,,,,,,
239,PEDREIRA,SP,1,,,,,,,,,,,,,,,,,,,
240,PATROCINIO,MG,1,,,,,,,,,,,,,,,,,,,
241,ARUJA,SP,1,,,,,,,,,,,,,,,,,,,
242,TOLEDO,PR,1,,,,,,,,,,,,,,,,,,,
243,TEOFILO OTONI,MG,1,,,,,,,,,,,,,,,,,,,
244,ARIQUEMES,RO,1,,,,,,,,,,,,,,,,,,,
245,PIRAJU,SP,1,,,,,,,,,,,,,,,,,,,
246,UNIAO DA VITORIA,PR,1,,,,,,,,,,,,,,,,,,,
247,CARATINGA,MG,1,,,,,,,,,,,,,,,,,,,
248,CAXAMBU,MG,1,,,,,,,,,,,,,,,,,,,
Fonte: Base de dados SDRJ - Pesquisa: Filme B,Fonte: Base de dados SDRJ - Pesquisa: Filme B,Fonte: Base de dados SDRJ - Pesquisa: Filme B,Fonte: Base de dados SDRJ - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
